wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,policy_target_rad
2.2146095,0,0,0,0,-0.419735074043274,2203,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.2395212,0,0,0,0,-0.419735074043274,2228,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.2631883,0,0,0,0,-0.419735074043274,2252,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.2902888,0,0,0,0,-0.419735074043274,2276,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.327494,0,0,0,0,-0.419735074043274,2316,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.3584174,0,0,0,0,-0.419735074043274,2347,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.3915579,0,0,0,0,-0.419735074043274,2378,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.4147241,0,0,0,0,-0.419735074043274,2404,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.4379603,0,0,0,0,-0.419735074043274,2428,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.4608177,0,0,0,0,-0.419735074043274,2451,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.4860939,0,0,0,0,-0.419735074043274,2474,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.510386,0,0,0,0,-0.419735074043274,2499,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.5345345,0,0,0,0,-0.419735074043274,2523,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.5575943,0,0,0,0,-0.419735074043274,2548,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.5827268,0,0,0,0,-0.419735074043274,2571,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.6071196,0,0,0,0,-0.419735074043274,2596,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.6301351,0,0,0,0,-0.419735074043274,2619,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.6512501,0,0,0,0,-0.419735074043274,2643,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.6751311,0,0,0,0,-0.419735074043274,2666,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.7018367,0,0,0,0,-0.419735074043274,2691,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.7347385,0,0,0,0,-0.419735074043274,2723,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.7653118,0,0,0,0,-0.419735074043274,2754,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.7995406,0,0,0,0,-0.419735074043274,2785,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.8268427,0,0,0,0,-0.419735074043274,2815,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.8522348,0,0,0,0,-0.419735074043274,2840,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.8767965,0,0,0,0,-0.419735074043274,2865,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.8990795,0,0,0,0,-0.419735074043274,2889,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.9238562,0,0,0,0,-0.419735074043274,2912,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.9491222,0,0,0,0,-0.419735074043274,2937,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.9732826,0,0,0,0,-0.419735074043274,2962,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.9983588,0,0,0,0,-0.419735074043274,2988,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0214158,0,0,0,0,-0.419735074043274,3011,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0452615,0,0,0,0,-0.419735074043274,3035,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0686915,0,0,0,0,-0.419735074043274,3058,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0944111,0,0,0,0,-0.419735074043274,3083,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.1234119,0,0,0,0,-0.419735074043274,3112,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.1501717,0,0,0,0,-0.419735074043274,3142,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.1951763,0,0,0,0,-0.419735074043274,3181,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.2195309,0,0,0,0,-0.419735074043274,3208,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.2533855,0,0,0,0,-0.419735074043274,3237,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.2773041,0,0,0,0,-0.419735074043274,3266,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.3016283,0,0,0,0,-0.419735074043274,3290,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.3263033,0,0,0,0,-0.419735074043274,3315,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.3509951,0,0,0,0,-0.419735074043274,3339,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.3755089,0,0,0,0,-0.419735074043274,3364,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.398192,0,0,0,0,-0.419735074043274,3388,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.4220394,0,0,0,0,-0.419735074043274,3412,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.4521905,0,0,0,0,-0.419735074043274,3441,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.488345,0,0,0,0,-0.419735074043274,3474,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5127107,0,0,0,0,-0.419735074043274,3501,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5380383,0,0,0,0,-0.419735074043274,3525,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5734893,0,0,0,0,-0.419735074043274,3550,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5987412,0,0,0,0,-0.419735074043274,3588,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.6226528,0,0,0,0,-0.419735074043274,3611,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.6443073,0,0,0,0,-0.419735074043274,3635,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.6694015,0,0,0,0,-0.419735074043274,3657,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.6937534,0,0,0,0,-0.419735074043274,3684,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.7294385,0,0,0,0,-0.419735074043274,3719,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.7612581,0,0,0,0,-0.419735074043274,3751,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.7949659,0,0,0,0,-0.419735074043274,3782,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8176595,0,0,0,0,-0.419735074043274,3807,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8419718,0,0,0,0,-0.419735074043274,3831,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8672125,0,0,0,0,-0.419735074043274,3855,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8971255,0,0,0,0,-0.419735074043274,3880,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.9213418,0,0,0,0,-0.419735074043274,3910,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.9458154,0,0,0,0,-0.419735074043274,3934,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.9690995,0,0,0,0,-0.419735074043274,3958,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.9961707,0,0,0,0,-0.419735074043274,3984,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0207416,0,0,0,0,-0.419735074043274,4009,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0436545,0,0,0,0,-0.419735074043274,4033,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0699967,0,0,0,0,-0.419735074043274,4056,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0969539,0,0,0,0,-0.419735074043274,4084,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.1211884,0,0,0,0,-0.419735074043274,4110,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.1527838,0,0,0,0,-0.419735074043274,4141,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.1849349,0,0,0,0,-0.419735074043274,4171,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.2086395,0,0,0,0,-0.419735074043274,4198,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.2325803,0,0,0,0,-0.419735074043274,4222,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.2555059,0,0,0,0,-0.419735074043274,4245,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.2813875,0,0,0,0,-0.419735074043274,4268,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.3077376,0,0,0,0,-0.419735074043274,4297,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.3394044,0,0,0,0,-0.419735074043274,4327,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.3699443,0,0,0,0,-0.419735074043274,4358,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4011574,0,0,0,0,-0.419735074043274,4390,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4237835,0,0,0,0,-0.419735074043274,4414,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4483951,0,0,0,0,-0.419735074043274,4437,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4727952,0,0,0,0,-0.419735074043274,4460,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4997791,0,0,0,0,-0.419735074043274,4488,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.5237958,0,0,0,0,-0.419735074043274,4512,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.5492318,0,0,0,0,-0.419735074043274,4537,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.5739734,0,0,0,0,-0.419735074043274,4562,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.5994839,0,0,0,0,-0.419735074043274,4588,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.6338814,0,0,0,0,-0.419735074043274,4622,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.6646085,0,0,0,0,-0.419735074043274,4653,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.6970589,0,0,0,0,-0.419735074043274,4684,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7224415,0,0,0,0,-0.419735074043274,4710,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7487104,0,0,0,0,-0.419735074043274,4736,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7745527,0,0,0,0,-0.419735074043274,4761,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7992767,0,0,0,0,-0.419735074043274,4789,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.8233699,0,0,0,0,-0.419735074043274,4812,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.8481533,0,0,0,0,-0.419735074043274,4836,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.8745905,0,0,0,0,-0.419735074043274,4861,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9065232,0,0,0,0,-0.419735074043274,4888,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9324674,0,0,0,0,-0.419735074043274,4919,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9591899,0,0,0,0,-0.419735074043274,4946,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9855133,0,0,0,0,-0.419735074043274,4973,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.021775,0,0,0,0,-0.419735074043274,5009,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.0496747,0,0,0,0,-0.419735074043274,5039,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.0832242,0,0,0,0,-0.419735074043274,5070,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.112681,0,0,0,0,-0.419735074043274,5102,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.1346968,0,0,0,0,-0.419735074043274,5125,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.1606924,0,0,0,0,-0.419735074043274,5149,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.1861292,0,0,0,0,-0.419735074043274,5172,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.2215287,0,0,0,0,-0.419735074043274,5209,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.2520572,0,0,0,0,-0.419735074043274,5241,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.2836485,0,0,0,0,-0.419735074043274,5271,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.3062422,0,0,0,0,-0.419735074043274,5295,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.3299894,0,0,0,0,-0.419735074043274,5319,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.3533676,0,0,0,0,-0.419735074043274,5343,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.3804441,0,0,0,0,-0.419735074043274,5367,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.4097275,0,0,0,0,-0.419735074043274,5398,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.4410765,0,0,0,0,-0.419735074043274,5430,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.4708958,0,0,0,0,-0.419735074043274,5459,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5028445,0,0,0,0,-0.419735074043274,5492,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5272836,0,0,0,0,-0.419735074043274,5515,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5506282,0,0,0,0,-0.419735074043274,5539,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5742636,0,0,0,0,-0.419735074043274,5563,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5994059,0,0,0,0,-0.419735074043274,5588,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.6248159,0,0,0,0,-0.419735074043274,5612,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.6505158,0,0,0,0,-0.419735074043274,5637,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.67611,0,0,0,0,-124.219520568848,5664,0,4145,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.7062028,0,0,0,0,-86.6666641235352,5694,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.7377772,0,0,0,0,-6.79184675216675,5725,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.772138,0,0,0,0,-0.71800434589386,5756,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.8018776,0,0,0,0,-0.378749012947083,5789,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.8240797,0,0,0,0,-0.821184754371643,5814,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.8475003,0,0,0,0,-0.425119996070862,5836,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.873824,0,0,0,0,-0.819839119911194,5862,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.8990225,0,0,0,0,-0.358850598335266,5886,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.9227365,0,0,0,0,-0.809444069862366,5911,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.9543992,0,0,0,0,-0.446452736854553,5943,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.9885897,0,0,0,0,-0.438418030738831,5974,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.0129715,0,0,0,0,-0.449375748634338,6001,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.0381037,0,0,0,0,-0.422416806221008,6025,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.0622051,0,0,0,0,-0.431393265724182,6050,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.0899191,0,0,0,0,-0.392305970191956,6074,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.1158387,0,0,0,0,-0.449943661689758,6103,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
