wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,policy_target_rad
0.8393331,0,0,0,0,-0.419735074043274,826,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0.8641245,0,0,0,0,-0.419735074043274,853,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0.887457,0,0,0,0,-0.419735074043274,876,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0.9164086,0,0,0,0,-0.419735074043274,901,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0.9439979,0,0,0,0,-0.419735074043274,932,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0.9684002,0,0,0,0,-0.419735074043274,957,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
0.9937158,0,0,0,0,-0.419735074043274,981,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.0200032,0,0,0,0,-0.419735074043274,1007,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.0461115,0,0,0,0,-0.419735074043274,1034,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.0727529,0,0,0,0,-0.419735074043274,1059,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.1017928,0,0,0,0,-0.419735074043274,1091,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.1418065,0,0,0,0,-0.419735074043274,1127,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.1665128,0,0,0,0,-0.419735074043274,1155,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.1903783,0,0,0,0,-0.419735074043274,1179,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.2216356,0,0,0,0,-0.419735074043274,1203,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.2435993,0,0,0,0,-0.419735074043274,1233,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.2703796,0,0,0,0,-0.419735074043274,1261,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.305627,0,0,0,0,-0.419735074043274,1293,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.3387963,0,0,0,0,-0.419735074043274,1325,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.3661913,0,0,0,0,-0.419735074043274,1353,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.3923724,0,0,0,0,-0.419735074043274,1380,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.4180351,0,0,0,0,-0.419735074043274,1406,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.4513684,0,0,0,0,-0.419735074043274,1433,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.4782128,0,0,0,0,-0.419735074043274,1465,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.5034501,0,0,0,0,-0.419735074043274,1491,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.5312219,0,0,0,0,-0.419735074043274,1517,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.5692264,0,0,0,0,-0.419735074043274,1557,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.5991027,0,0,0,0,-0.419735074043274,1586,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.6311458,0,0,0,0,-0.419735074043274,1617,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.6545013,0,0,0,0,-0.419735074043274,1644,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.6764929,0,0,0,0,-0.419735074043274,1666,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.7004639,0,0,0,0,-0.419735074043274,1690,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.723731,0,0,0,0,-0.419735074043274,1713,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.7550972,0,0,0,0,-0.419735074043274,1743,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.7873586,0,0,0,0,-0.419735074043274,1774,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.8235936,0,0,0,0,-0.419735074043274,1810,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.8490529,0,0,0,0,-0.419735074043274,1837,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.8720365,0,0,0,0,-0.419735074043274,1862,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.8961072,0,0,0,0,-0.419735074043274,1884,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.9220342,0,0,0,0,-0.419735074043274,1910,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.9469804,0,0,0,0,-0.419735074043274,1935,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1.9739316,0,0,0,0,-0.419735074043274,1961,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.0001307,0,0,0,0,-0.419735074043274,1987,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.0274856,0,0,0,0,-0.419735074043274,2012,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.0529991,0,0,0,0,-0.419735074043274,2040,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.0783946,0,0,0,0,-0.419735074043274,2065,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.1036176,0,0,0,0,-0.419735074043274,2092,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.1320047,0,0,0,0,-0.419735074043274,2117,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.158785,0,0,0,0,-0.419735074043274,2146,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.18885,0,0,0,0,-0.419735074043274,2176,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.2259162,0,0,0,0,-0.419735074043274,2207,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.2512613,0,0,0,0,-0.419735074043274,2240,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.2759202,0,0,0,0,-0.419735074043274,2263,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.3007929,0,0,0,0,-0.419735074043274,2288,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.3326496,0,0,0,0,-0.419735074043274,2313,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.3598009,0,0,0,0,-0.419735074043274,2348,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.3915968,0,0,0,0,-0.419735074043274,2380,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.4226063,0,0,0,0,-0.419735074043274,2411,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.455571,0,0,0,0,-0.419735074043274,2444,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.4799475,0,0,0,0,-0.419735074043274,2469,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.5043183,0,0,0,0,-0.419735074043274,2493,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.5305672,0,0,0,0,-0.419735074043274,2517,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.5651339,0,0,0,0,-0.419735074043274,2553,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.5971419,0,0,0,0,-0.419735074043274,2584,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.6267068,0,0,0,0,-0.419735074043274,2615,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.6560508,0,0,0,0,-0.419735074043274,2646,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.6796108,0,0,0,0,-0.419735074043274,2668,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.7062841,0,0,0,0,-0.419735074043274,2692,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.733028,0,0,0,0,-0.419735074043274,2720,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.7582239,0,0,0,0,-0.419735074043274,2746,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.7830108,0,0,0,0,-0.419735074043274,2771,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.8109252,0,0,0,0,-0.419735074043274,2796,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.837507,0,0,0,0,-0.419735074043274,2823,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.8625148,0,0,0,0,-0.419735074043274,2850,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.8880034,0,0,0,0,-0.419735074043274,2875,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.915045,0,0,0,0,-0.419735074043274,2901,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.941543,0,0,0,0,-0.419735074043274,2931,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2.9688295,0,0,0,0,-0.419735074043274,2956,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0001675,0,0,0,0,-0.419735074043274,2987,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0341376,0,0,0,0,-0.419735074043274,3019,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0601056,0,0,0,0,-0.419735074043274,3047,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.0853932,0,0,0,0,-0.419735074043274,3073,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.1113217,0,0,0,0,-0.419735074043274,3098,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.1391875,0,0,0,0,-0.419735074043274,3125,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.1648541,0,0,0,0,-0.419735074043274,3152,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.190387,0,0,0,0,-0.419735074043274,3177,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.2163363,0,0,0,0,-0.419735074043274,3203,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.2430008,0,0,0,0,-0.419735074043274,3231,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.2786609,0,0,0,0,-0.419735074043274,3266,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.3092879,0,0,0,0,-0.419735074043274,3298,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.340718,0,0,0,0,-0.419735074043274,3328,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.3630598,0,0,0,0,-0.419735074043274,3352,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.3885607,0,0,0,0,-0.419735074043274,3376,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.4131544,0,0,0,0,-0.419735074043274,3401,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.4398546,0,0,0,0,-0.419735074043274,3426,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.4639893,0,0,0,0,-0.419735074043274,3452,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.4866,0,0,0,0,-0.419735074043274,3475,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5087587,0,0,0,0,-0.419735074043274,3499,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5354922,0,0,0,0,-0.419735074043274,3521,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.560456,0,0,0,0,-0.419735074043274,3548,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.5947566,0,0,0,0,-0.419735074043274,3578,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.6230175,0,0,0,0,-0.419735074043274,3610,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.6621526,0,0,0,0,-0.419735074043274,3649,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.6995626,0,0,0,0,-0.419735074043274,3689,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.7322949,0,0,0,0,-0.419735074043274,3720,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.7576193,0,0,0,0,-0.419735074043274,3745,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.7820709,0,0,0,0,-0.419735074043274,3770,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8053163,0,0,0,0,-0.419735074043274,3794,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8329832,0,0,0,0,-0.419735074043274,3817,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8587117,0,0,0,0,-0.419735074043274,3846,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.8900334,0,0,0,0,-0.419735074043274,3877,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.919494,0,0,0,0,-0.419735074043274,3908,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.9524024,0,0,0,0,-0.419735074043274,3939,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3.9784595,0,0,0,0,-0.419735074043274,3965,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0023199,0,0,0,0,-0.419735074043274,3990,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0300972,0,0,0,0,-0.419735074043274,4015,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0559842,0,0,0,0,-0.419735074043274,4043,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.0816238,0,0,0,0,-0.419735074043274,4068,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.1082342,0,0,0,0,-0.419735074043274,4095,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.1374295,0,0,0,0,-0.419735074043274,4120,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.1696995,0,0,0,0,-0.419735074043274,4156,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.201019,0,0,0,0,-0.419735074043274,4188,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.2325302,0,0,0,0,-0.419735074043274,4218,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.2570409,0,0,0,0,-0.419735074043274,4244,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.2812647,0,0,0,0,-0.419735074043274,4269,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.304955,0,0,0,0,-0.419735074043274,4293,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.332487,0,0,0,0,-0.419735074043274,4317,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.3694544,0,0,0,0,-0.419735074043274,4357,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.3984847,0,0,0,0,-0.419735074043274,4387,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4369729,0,0,0,0,-0.419735074043274,4419,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4618713,0,0,0,0,-0.419735074043274,4450,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.4854941,0,0,0,0,-0.419735074043274,4473,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.5098359,0,0,0,0,-0.419735074043274,4497,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.534506,0,0,0,0,-0.419735074043274,4522,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.5584568,0,0,0,0,-0.419735074043274,4546,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.5806738,0,0,0,0,-0.419735074043274,4570,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.6021868,0,0,0,0,-0.419735074043274,4592,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.6279996,0,0,0,0,-0.419735074043274,4615,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.6539323,0,0,0,0,-0.419735074043274,4641,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.6795497,0,0,0,0,-0.419735074043274,4666,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7045159,0,0,0,0,-0.419735074043274,4692,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7318436,0,0,0,0,-0.419735074043274,4717,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7642173,0,0,0,0,-0.419735074043274,4751,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.7918626,0,0,0,0,-0.419735074043274,4777,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.8189566,0,0,0,0,-0.419735074043274,4807,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.8557157,0,0,0,0,-0.419735074043274,4840,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.8792613,0,0,0,0,-0.419735074043274,4868,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9016032,0,0,0,0,-0.419735074043274,4891,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9267698,0,0,0,0,-0.419735074043274,4913,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9511688,0,0,0,0,-0.419735074043274,4939,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
4.9798311,0,0,0,0,-0.419735074043274,4962,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.0015259,0,0,0,0,-0.419735074043274,4991,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.0260875,0,0,0,0,-0.419735074043274,5013,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.05227,0,0,0,0,-0.419735074043274,5041,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.0841234,0,0,0,0,-0.419735074043274,5072,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.1164503,0,0,0,0,-0.419735074043274,5103,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.1489798,0,0,0,0,-0.419735074043274,5136,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.1712966,0,0,0,0,-0.419735074043274,5161,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.1942963,0,0,0,0,-0.419735074043274,5182,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.2181347,0,0,0,0,-0.419735074043274,5206,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.2437968,0,0,0,0,-0.419735074043274,5233,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.2693499,0,0,0,0,-0.419735074043274,5257,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.2935858,0,0,0,0,-0.419735074043274,5281,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.3177677,0,0,0,0,-0.419735074043274,5305,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.3454021,0,0,0,0,-0.419735074043274,5332,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.3800574,0,0,0,0,-0.419735074043274,5367,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.4124838,0,0,0,0,-0.419735074043274,5398,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.4427595,0,0,0,0,-0.419735074043274,5429,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.4644954,0,0,0,0,-0.419735074043274,5454,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.490978,0,0,0,0,-0.419735074043274,5478,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5151082,0,0,0,0,-0.419735074043274,5503,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5428536,0,0,0,0,-0.419735074043274,5529,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.5825943,0,0,0,0,-0.419735074043274,5569,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.6180982,0,0,0,0,-0.419735074043274,5599,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.644577,0,0,0,0,-0.419735074043274,5633,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.6698828,0,0,0,0,-0.419735074043274,5656,0,0,6,0,10,0,1,0,0,0,0,0,0,0,0,0,0
5.6930512,0,0,0,0,-123.944145202637,5681,0,4145,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.7173832,0,0,0,0,-68.5508117675781,5705,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.7442695,0,0,0,0,-7.60842370986938,5732,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.7695102,0,0,0,0,-1.01248466968536,5756,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.8035657,0,0,0,0,-0.441383957862854,5787,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.830144,0,0,0,0,-0.438292145729065,5817,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.8523126,0,0,0,0,-0.418419003486633,5841,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.8759889,0,0,0,0,-0.419588685035706,5864,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.9021174,0,0,0,0,-0.419723629951477,5889,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.9337608,0,0,0,0,-0.412052273750305,5914,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.9599704,0,0,0,0,-0.532340168952942,5946,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
5.9865386,0,0,0,0,-0.395135521888733,5972,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.0120467,0,0,0,0,-0.418078064918518,5999,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.0396854,0,0,0,0,-0.414445519447327,6024,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.063954,0,0,0,0,-0.41937792301178,6051,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.0891322,0,0,0,0,-0.419702172279358,6077,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.1148528,0,0,0,0,-0.419732213020325,6101,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.141343,0,0,0,0,-0.419735074043274,6129,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.1716427,0,0,0,0,-0.417640328407288,6159,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.2050383,0,0,0,0,-0.419654011726379,6191,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.2376074,0,0,0,0,-0.407058358192444,6222,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
6.2617233,0,0,0,0,-0.41888439655304,6249,0,4273,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
