step,time_s,angle_q_deg,angle_th_deg,target_deg,error_q_deg,action_A,inference_ms
2835,2.835000,-24.412769,-22.409412,-24.583369,0.170599,-9.035336,0.751771
2836,2.836000,-24.401676,-22.446250,-24.583369,0.181693,-8.183469,0.755532
2837,2.837000,-24.390467,-22.483533,-24.583369,0.192902,-7.054965,0.773751
2838,2.838000,-24.379160,-22.521183,-24.583369,0.204209,-6.294531,0.758191
2839,2.839000,-24.367774,-22.559143,-24.583369,0.215595,-5.400631,0.759091
2840,2.840000,-24.356325,-22.597353,-24.583369,0.227044,-4.452363,0.770471
2841,2.841000,-24.344831,-22.635749,-24.583369,0.238538,-3.572571,0.752181
2842,2.842000,-24.333310,-22.674268,-24.583369,0.250058,-2.524018,0.752371
2843,2.843000,-24.321781,-22.712841,-24.583369,0.261588,-1.411093,0.763061
2844,2.844000,-24.310262,-22.751394,-24.583369,0.273107,-0.583381,0.762341
2845,2.845000,-24.298769,-22.789867,-24.583369,0.284600,0.105419,0.759271
2846,2.846000,-24.287321,-22.828212,-24.583369,0.296048,0.964036,0.756431
2847,2.847000,-24.275937,-22.866372,-24.583369,0.307432,1.826513,0.748121
2848,2.848000,-24.264633,-22.904295,-24.583369,0.318736,2.776370,0.780231
2849,2.849000,-24.253426,-22.941917,-24.583369,0.329943,3.808693,0.768021
2850,2.850000,-24.242336,-22.979171,-24.583369,0.341033,4.693035,0.757101
2851,2.851000,-24.231380,-23.015994,-24.583369,0.351989,5.961584,0.758291
2852,2.852000,-24.220573,-23.052305,-24.583369,0.362796,7.260052,0.761142
2853,2.853000,-24.209933,-23.088018,-24.583369,0.373435,8.406996,0.746251
2854,2.854000,-24.199476,-23.123056,-24.583369,0.383892,9.418078,0.855510
2855,2.855000,-24.189221,-23.157343,-24.583369,0.394148,10.299930,0.772931
2856,2.856000,-24.179180,-23.190825,-24.583369,0.404188,11.142325,0.760021
2857,2.857000,-24.169372,-23.223447,-24.583369,0.413997,12.211976,0.872570
2858,2.858000,-24.159810,-23.255145,-24.583369,0.423559,13.122353,0.768571
2859,2.859000,-24.150509,-23.285855,-24.583369,0.432860,14.023456,0.756511
2860,2.860000,-24.141485,-23.315522,-24.583369,0.441884,14.908696,0.753481
2861,2.861000,-24.132751,-23.344089,-24.583369,0.450618,15.681518,0.750121
2862,2.862000,-24.124319,-23.371507,-24.583369,0.459050,16.430618,0.775251
2863,2.863000,-24.116203,-23.397730,-24.583369,0.467166,17.106266,0.768281
2864,2.864000,-24.108415,-23.422713,-24.583369,0.474954,17.728041,0.768941
2865,2.865000,-24.100968,-23.446419,-24.583369,0.482401,18.295198,0.750321
2866,2.866000,-24.093871,-23.468817,-24.583369,0.489497,18.824364,0.759751
2867,2.867000,-24.087137,-23.489874,-24.583369,0.496232,19.289585,0.765291
2868,2.868000,-24.080773,-23.509562,-24.583369,0.502596,19.691742,0.754852
2869,2.869000,-24.074791,-23.527860,-24.583369,0.508578,20.038692,0.764511
2870,2.870000,-24.069199,-23.544750,-24.583369,0.514170,20.336042,0.760251
2871,2.871000,-24.064005,-23.560213,-24.583369,0.519364,20.581036,0.759761
2872,2.872000,-24.059215,-23.574243,-24.583369,0.524154,20.788914,0.746321
2873,2.873000,-24.054837,-23.586825,-24.583369,0.528532,20.959801,0.765731
2874,2.874000,-24.050877,-23.597959,-24.583369,0.532492,21.095303,0.756531
2875,2.875000,-24.047339,-23.607634,-24.583369,0.536030,21.196938,0.762702
2876,2.876000,-24.044231,-23.615852,-24.583369,0.539138,21.266045,0.776121
2877,2.877000,-24.041554,-23.622611,-24.583369,0.541815,21.303415,0.763891
2878,2.878000,-24.039314,-23.627914,-24.583369,0.544055,21.309559,0.748741
2879,2.879000,-24.037510,-23.631766,-24.583369,0.545858,21.290733,0.759432
2880,2.880000,-24.036148,-23.634172,-24.583369,0.547221,21.272507,0.763961
2881,2.881000,-24.035226,-23.635137,-24.583369,0.548143,21.251625,0.759981
2882,2.882000,-24.034746,-23.634669,-24.583369,0.548623,21.194460,0.762552
2883,2.883000,-24.034710,-23.632774,-24.583369,0.548659,21.087246,0.756321
2884,2.884000,-24.035113,-23.629463,-24.583369,0.548256,20.966873,0.747382
2885,2.885000,-24.035958,-23.624748,-24.583369,0.547411,20.884138,0.765811
2886,2.886000,-24.037241,-23.618642,-24.583369,0.546128,20.776598,0.757811
2887,2.887000,-24.038958,-23.611153,-24.583369,0.544410,20.647503,0.769201
2888,2.888000,-24.041108,-23.602296,-24.583369,0.542261,20.546799,0.764511
2889,2.889000,-24.043687,-23.592080,-24.583369,0.539682,20.412502,0.747461
2890,2.890000,-24.046688,-23.580516,-24.583369,0.536680,20.240694,0.747731
2891,2.891000,-24.050109,-23.567622,-24.583369,0.533260,20.019438,0.766321
2892,2.892000,-24.053942,-23.553416,-24.583369,0.529427,19.748158,0.754061
2893,2.893000,-24.058180,-23.537918,-24.583369,0.525189,19.439623,0.763971
2894,2.894000,-24.062818,-23.521153,-24.583369,0.520551,19.102913,0.801180
2895,2.895000,-24.067848,-23.503149,-24.583369,0.515520,18.721783,0.740661
2896,2.896000,-24.073260,-23.483934,-24.583369,0.510109,18.293066,0.750871
2897,2.897000,-24.079046,-23.463542,-24.583369,0.504322,17.816652,0.761151
2898,2.898000,-24.085197,-23.442008,-24.583369,0.498172,17.288252,0.766221
2899,2.899000,-24.091703,-23.419371,-24.583369,0.491666,16.704596,0.760271
2900,2.900000,-24.098553,-23.395676,-24.583369,0.484815,16.062672,0.757671
2901,2.901000,-24.105737,-23.370966,-24.583369,0.477632,15.360836,0.744571
2902,2.902000,-24.113243,-23.345295,-24.583369,0.470125,14.613328,0.751811
2903,2.903000,-24.121061,-23.318715,-24.583369,0.462308,13.808441,0.760051
2904,2.904000,-24.129173,-23.291287,-24.583369,0.454196,12.947057,0.755872
2905,2.905000,-24.137573,-23.263068,-24.583369,0.445796,12.235131,0.755081
2906,2.906000,-24.146244,-23.234113,-24.583369,0.437125,11.499448,0.765041
2907,2.907000,-24.155174,-23.204473,-24.583369,0.428195,10.731519,0.751961
2908,2.908000,-24.164349,-23.174205,-24.583369,0.419020,10.235322,0.767151
2909,2.909000,-24.173754,-23.143343,-24.583369,0.409615,9.759364,0.760301
2910,2.910000,-24.183374,-23.111921,-24.583369,0.399995,9.181462,0.760222
2911,2.911000,-24.193196,-23.079976,-24.583369,0.390173,8.491323,0.757491
2912,2.912000,-24.203206,-23.047553,-24.583369,0.380163,7.741410,0.748802
2913,2.913000,-24.213386,-23.014705,-24.583369,0.369983,6.925013,0.748631
2914,2.914000,-24.223722,-22.981488,-24.583369,0.359647,6.182021,0.877950
2915,2.915000,-24.234198,-22.947953,-24.583369,0.349171,5.375560,0.766801
2916,2.916000,-24.244800,-22.914158,-24.583369,0.338569,4.518980,0.765201
2917,2.917000,-24.255508,-22.880159,-24.583369,0.327861,3.864282,0.769061
2918,2.918000,-24.266311,-22.846006,-24.583369,0.317057,3.175915,0.764612
2919,2.919000,-24.277189,-22.811744,-24.583369,0.306180,2.438976,0.750661
2920,2.920000,-24.288129,-22.777422,-24.583369,0.295240,1.675411,0.749542
2921,2.921000,-24.299112,-22.743090,-24.583369,0.284257,1.114088,0.766391
2922,2.922000,-24.310122,-22.708791,-24.583369,0.273247,0.512935,0.758631
2923,2.923000,-24.321144,-22.674561,-24.583369,0.262225,-0.036594,0.760801
2924,2.924000,-24.332163,-22.640438,-24.583369,0.251206,-0.500851,0.769071
2925,2.925000,-24.343160,-22.606453,-24.583369,0.240209,-1.013802,0.749202
2926,2.926000,-24.354120,-22.572638,-24.583369,0.229248,-1.621774,0.749481
2927,2.927000,-24.365028,-22.539030,-24.583369,0.218341,-2.381439,0.752482
2928,2.928000,-24.375868,-22.505680,-24.583369,0.207501,-3.085942,0.766791
2929,2.929000,-24.386622,-22.472635,-24.583369,0.196747,-3.655510,0.755442
2930,2.930000,-24.397275,-22.439936,-24.583369,0.186094,-4.204807,0.751421
2931,2.931000,-24.407814,-22.407619,-24.583369,0.175555,-4.742160,0.746542
2932,2.932000,-24.418222,-22.375719,-24.583369,0.165147,-5.276683,0.758191
2933,2.933000,-24.428482,-22.344269,-24.583369,0.154886,-5.808992,0.761501
2934,2.934000,-24.438582,-22.313304,-24.583369,0.144786,-6.652940,0.896880
2935,2.935000,-24.448505,-22.282876,-24.583369,0.134864,-7.436467,0.760301
2936,2.936000,-24.458240,-22.253040,-24.583369,0.125129,-8.121622,0.767411
2937,2.937000,-24.467768,-22.223839,-24.583369,0.115601,-8.681060,0.763492
2938,2.938000,-24.477079,-22.195314,-24.583369,0.106290,-9.146475,0.751801
2939,2.939000,-24.486158,-22.167495,-24.583369,0.097211,-9.560896,0.759711
2940,2.940000,-24.494991,-22.140407,-24.583369,0.088378,-9.933698,0.767831
2941,2.941000,-24.503567,-22.114071,-24.583369,0.079802,-10.355186,0.763161
2942,2.942000,-24.511872,-22.088512,-24.583369,0.071497,-11.034667,0.770241
2943,2.943000,-24.519896,-22.063772,-24.583369,0.063473,-11.628221,0.744551
2944,2.944000,-24.527624,-22.039885,-24.583369,0.055745,-12.140612,0.750362
2945,2.945000,-24.535047,-22.016889,-24.583369,0.048322,-12.587249,0.760531
2946,2.946000,-24.542152,-21.994813,-24.583369,0.041217,-12.980186,0.764721
2947,2.947000,-24.548931,-21.973676,-24.583369,0.034438,-13.333205,0.757551
2948,2.948000,-24.555374,-21.953507,-24.583369,0.027995,-13.667214,0.759511
2949,2.949000,-24.561470,-21.934318,-24.583369,0.021899,-14.002007,0.748231
2950,2.950000,-24.567210,-21.916130,-24.583369,0.016159,-14.343801,0.761461
2951,2.951000,-24.572586,-21.898964,-24.583369,0.010783,-14.765842,0.761652
2952,2.952000,-24.577589,-21.882844,-24.583369,0.005780,-15.335340,0.772501
2953,2.953000,-24.582213,-21.867800,-24.583369,0.001156,-15.848101,0.755831
2954,2.954000,-24.586451,-21.853870,-24.583369,-0.003082,-16.336140,0.854750
2955,2.955000,-24.590295,-21.841084,-24.583369,-0.006926,-16.784710,0.749131
2956,2.956000,-24.593739,-21.829469,-24.583369,-0.010370,-17.197300,0.750352
2957,2.957000,-24.596780,-21.819051,-24.583369,-0.013411,-17.753330,0.763261
2958,2.958000,-24.599410,-21.809863,-24.583369,-0.016041,-18.301529,0.772101
2959,2.959000,-24.601626,-21.801938,-24.583369,-0.018257,-18.808020,0.758871
2960,2.960000,-24.603426,-21.795310,-24.583369,-0.020057,-19.246840,0.753231
2961,2.961000,-24.604805,-21.790002,-24.583369,-0.021437,-19.625027,0.746491
2962,2.962000,-24.605762,-21.786043,-24.583369,-0.022393,-19.951042,0.754981
2963,2.963000,-24.606293,-21.783444,-24.583369,-0.022924,-20.231541,0.758901
2964,2.964000,-24.606399,-21.782225,-24.583369,-0.023030,-20.464287,0.765881
2965,2.965000,-24.606078,-21.782394,-24.583369,-0.022709,-20.661758,0.757252
2966,2.966000,-24.605331,-21.783961,-24.583369,-0.021962,-20.824858,0.754771
2967,2.967000,-24.604160,-21.786934,-24.583369,-0.020791,-20.957600,0.758132
2968,2.968000,-24.602565,-21.791316,-24.583369,-0.019196,-21.069706,0.762151
2969,2.969000,-24.600548,-21.797109,-24.583369,-0.017180,-21.152206,0.755991
2970,2.970000,-24.598114,-21.804315,-24.583369,-0.014745,-21.204609,0.767761
2971,2.971000,-24.595262,-21.812933,-24.583369,-0.011893,-21.089878,0.753151
2972,2.972000,-24.592000,-21.822953,-24.583369,-0.008632,-20.939919,0.753911
2973,2.973000,-24.588333,-21.834359,-24.583369,-0.004964,-20.754654,0.752611
2974,2.974000,-24.584264,-21.847135,-24.583369,-0.000895,-20.527853,0.876629
2975,2.975000,-24.579798,-21.861260,-24.583369,0.003570,-20.272141,0.752551
2976,2.976000,-24.574946,-21.876712,-24.583369,0.008423,-19.973854,0.766601
2977,2.977000,-24.569712,-21.893464,-24.583369,0.013657,-19.634907,0.771572
2978,2.978000,-24.564104,-21.911494,-24.583369,0.019265,-19.246614,0.755291
2979,2.979000,-24.558133,-21.930768,-24.583369,0.025236,-18.810123,0.756391
2980,2.980000,-24.551805,-21.951253,-24.583369,0.031564,-18.329353,0.755631
2981,2.981000,-24.545132,-21.972915,-24.583369,0.038237,-17.784182,0.755651
2982,2.982000,-24.538122,-21.995709,-24.583369,0.045247,-17.387512,0.772302
2983,2.983000,-24.530787,-22.019608,-24.583369,0.052582,-16.973345,0.778601
2984,2.984000,-24.523137,-22.044577,-24.583369,0.060232,-16.508671,0.773351
2985,2.985000,-24.515186,-22.070583,-24.583369,0.068182,-15.989561,0.746282
2986,2.986000,-24.506944,-22.097591,-24.583369,0.076425,-15.408699,0.747281
2987,2.987000,-24.498425,-22.125558,-24.583369,0.084944,-14.732114,0.757391
2988,2.988000,-24.489642,-22.154434,-24.583369,0.093727,-14.032366,0.759281
2989,2.989000,-24.480607,-22.184173,-24.583369,0.102762,-13.539218,0.766872
2990,2.990000,-24.471333,-22.214731,-24.583369,0.112036,-13.031022,0.764171
2991,2.991000,-24.461839,-22.246076,-24.583369,0.121530,-12.410044,0.746841
2992,2.992000,-24.452135,-22.278165,-24.583369,0.131234,-11.662681,0.754831
2993,2.993000,-24.442240,-22.310944,-24.583369,0.141129,-10.906769,0.758511
2994,2.994000,-24.432166,-22.344363,-24.583369,0.151203,-10.109811,0.861650
2995,2.995000,-24.421927,-22.378363,-24.583369,0.161442,-9.596212,0.767911
2996,2.996000,-24.411545,-22.412907,-24.583369,0.171824,-8.937194,0.756472
2997,2.997000,-24.401030,-22.447949,-24.583369,0.182339,-8.092201,0.755021
2998,2.998000,-24.390402,-22.483436,-24.583369,0.192967,-7.002922,0.757161
2999,2.999000,-24.379677,-22.519289,-24.583369,0.203692,-6.275916,0.760771
3000,3.000000,-24.368870,-22.555458,4.618329,-28.987199,102.655312,0.781931
3001,3.001000,-24.358000,-22.585692,4.618329,-28.976329,102.655312,0.777171
3002,3.002000,-24.347080,-22.608375,4.618329,-28.965409,102.655167,0.755811
3003,3.003000,-24.336121,-22.623292,4.618329,-28.954450,102.654915,0.749021
3004,3.004000,-24.325136,-22.630584,4.618329,-28.943466,102.654633,0.753111
3005,3.005000,-24.314128,-22.630444,4.618329,-28.932457,102.654358,0.759081
3006,3.006000,-24.303102,-22.623038,4.618329,-28.921432,102.653976,0.770671
3007,3.007000,-24.292060,-22.608491,4.618329,-28.910389,102.653481,0.776311
3008,3.008000,-24.280998,-22.586898,4.618329,-28.899327,102.652840,0.770282
3009,3.009000,-24.269914,-22.558322,4.618329,-28.888244,102.652092,1.017318
3010,3.010000,-24.258800,-22.522813,4.618329,-28.877129,102.651184,0.863790
3011,3.011000,-24.247648,-22.480413,4.618329,-28.865977,102.649841,0.757211
3012,3.012000,-24.236445,-22.431147,4.618329,-28.854774,102.648132,0.764581
3013,3.013000,-24.225180,-22.375041,4.618329,-28.843509,102.645973,0.768142
3014,3.014000,-24.213832,-22.312116,4.618329,-28.832161,102.643524,1.169466
3015,3.015000,-24.202386,-22.242388,4.618329,-28.820715,102.640739,0.932380
3016,3.016000,-24.190817,-22.165876,4.618329,-28.809147,102.637619,0.918249
3017,3.017000,-24.179104,-22.082594,4.618329,-28.797433,102.634056,0.770412
3018,3.018000,-24.167219,-21.992557,4.618329,-28.785548,102.630013,0.767191
3019,3.019000,-24.155135,-21.895778,4.618329,-28.773464,102.625381,0.767741
3020,3.020000,-24.142818,-21.792272,4.618329,-28.761148,102.620079,0.761392
3021,3.021000,-24.130239,-21.682053,4.618329,-28.748568,102.612953,0.769061
3022,3.022000,-24.117359,-21.565132,4.618329,-28.735688,102.604027,0.758742
3023,3.023000,-24.104139,-21.441525,4.618329,-28.722468,102.596458,0.765271
3024,3.024000,-24.090540,-21.311244,4.618329,-28.708869,102.589851,0.762961
3025,3.025000,-24.076521,-21.174300,4.618329,-28.694850,102.582199,0.767582
3026,3.026000,-24.062034,-21.030709,4.618329,-28.680363,102.573898,0.761321
3027,3.027000,-24.047033,-20.880483,4.618329,-28.665363,102.564064,0.760151
3028,3.028000,-24.031471,-20.723634,4.618329,-28.649800,102.552422,0.766682
3029,3.029000,-24.015292,-20.560174,4.618329,-28.633621,102.538094,0.763021
3030,3.030000,-23.998443,-20.390116,4.618329,-28.616773,102.518417,0.767451
3031,3.031000,-23.980869,-20.213475,4.618329,-28.599199,102.492470,0.764211
3032,3.032000,-23.962513,-20.030262,4.618329,-28.580842,102.457054,0.760941
3033,3.033000,-23.943312,-19.840492,4.618329,-28.561641,102.416481,1.051918
3034,3.034000,-23.923205,-19.644179,4.618329,-28.541535,102.370720,0.765082
3035,3.035000,-23.902127,-19.441338,4.618329,-28.520457,102.313766,1.164096
3036,3.036000,-23.880011,-19.231982,4.618329,-28.498341,102.242317,0.766111
3037,3.037000,-23.856790,-19.016129,4.618329,-28.475120,102.151772,0.761801
3038,3.038000,-23.832393,-18.793795,4.618329,-28.450722,102.032967,0.752362
3039,3.039000,-23.806746,-18.564999,4.618329,-28.425075,101.869209,0.759101
3040,3.040000,-23.779777,-18.329760,4.618329,-28.398106,101.631020,0.777791
3041,3.041000,-23.751406,-18.088108,4.618329,-28.369735,101.262123,0.769802
3042,3.042000,-23.721558,-17.840075,4.618329,-28.339887,100.895241,0.756581
3043,3.043000,-23.690151,-17.585698,4.618329,-28.308480,100.544510,0.765541
3044,3.044000,-23.657105,-17.325012,4.618329,-28.275434,100.378593,0.752351
3045,3.045000,-23.622336,-17.058041,4.618329,-28.240665,100.147896,0.755411
3046,3.046000,-23.585757,-16.784807,4.618329,-28.204086,99.824272,0.760102
3047,3.047000,-23.547282,-16.505343,4.618329,-28.165611,99.366951,0.768831
3048,3.048000,-23.506825,-16.219686,4.618329,-28.125154,98.695808,0.763022
3049,3.049000,-23.464292,-15.927887,4.618329,-28.082621,97.726700,0.757401
3050,3.050000,-23.419595,-15.630020,4.618329,-28.037924,96.464897,0.750342
3051,3.051000,-23.372638,-15.326180,4.618329,-27.990967,94.572395,0.769171
3052,3.052000,-23.323327,-15.016500,4.618329,-27.941656,91.757988,0.757041
3053,3.053000,-23.271568,-14.701176,4.618329,-27.889897,-41.941936,0.765401
3054,3.054000,-23.217263,-14.387916,4.618329,-27.835592,-97.170616,0.758821
3055,3.055000,-23.160316,-14.081874,4.618329,-27.778645,-100.840866,0.778931
3056,3.056000,-23.100636,-13.784351,4.618329,-27.718965,-102.186852,0.745711
3057,3.057000,-23.038134,-13.495416,4.618329,-27.656463,-103.123650,0.755291
3058,3.058000,-22.972727,-13.214847,4.618329,-27.591056,-104.030205,0.756561
3059,3.059000,-22.904336,-12.942408,4.618329,-27.522665,-104.786278,0.762591
3060,3.060000,-22.832884,-12.677919,4.618329,-27.451213,-105.303917,0.757511
3061,3.061000,-22.758298,-12.421237,4.618329,-27.376627,-105.614250,0.754261
3062,3.062000,-22.680514,-12.172257,4.618329,-27.298843,-105.786987,0.755982
3063,3.063000,-22.599464,-11.930894,4.618329,-27.217793,-105.849098,0.761231
3064,3.064000,-22.515090,-11.697081,4.618329,-27.133420,-105.853386,0.768251
3065,3.065000,-22.427334,-11.470761,4.618329,-27.045664,-105.849495,0.768251
3066,3.066000,-22.336146,-11.251885,4.618329,-26.954475,-105.840004,0.760701
3067,3.067000,-22.241476,-11.040415,4.618329,-26.859806,-105.813217,0.769541
3068,3.068000,-22.143279,-10.836318,4.618329,-26.761608,-105.778328,0.758021
3069,3.069000,-22.041514,-10.639560,4.618329,-26.659843,-105.736435,0.761921
3070,3.070000,-21.936146,-10.450113,4.618329,-26.554476,-105.691002,0.764842
3071,3.071000,-21.827140,-10.267950,4.618329,-26.445469,-105.646294,0.772791
3072,3.072000,-21.714467,-10.093042,4.618329,-26.332797,-105.605293,0.799671
3073,3.073000,-21.598103,-9.925366,4.618329,-26.216432,-105.560722,0.757531
3074,3.074000,-21.478027,-9.764896,4.618329,-26.096356,-105.510307,0.753081
3075,3.075000,-21.354219,-9.611606,4.618329,-25.972549,-105.448601,0.767601
3076,3.076000,-21.226667,-9.465473,4.618329,-25.844997,-105.373238,0.760992
3077,3.077000,-21.095360,-9.326467,4.618329,-25.713690,-105.274208,0.762741
3078,3.078000,-20.960295,-9.194562,4.618329,-25.578624,-105.129509,0.760871
3079,3.079000,-20.821468,-9.069729,4.618329,-25.439797,-104.918541,0.760691
3080,3.080000,-20.678881,-8.951929,4.618329,-25.297210,-104.581978,0.748161
3081,3.081000,-20.532539,-8.841123,4.618329,-25.150868,-104.070976,0.770681
3082,3.082000,-20.382451,-8.737254,4.618329,-25.000780,-103.361290,0.763521
3083,3.083000,-20.228633,-8.640252,4.618329,-24.846962,-102.357796,0.760061
3084,3.084000,-20.071100,-8.550031,4.618329,-24.689429,-100.946007,0.759571
3085,3.085000,-19.909873,-8.466473,4.618329,-24.528203,-98.732628,0.751502
3086,3.086000,-19.744977,-8.389410,4.618329,-24.363307,-94.845955,0.747161
3087,3.087000,-19.576439,-8.318569,4.618329,-24.194768,-89.016914,0.760111
3088,3.088000,-19.404293,-8.253537,4.618329,-24.022622,-81.086037,0.799190
3089,3.089000,-19.228569,-8.193754,4.618329,-23.846898,-74.449471,0.761941
3090,3.090000,-19.049311,-8.138704,4.618329,-23.667640,-69.294212,0.774301
3091,3.091000,-18.866555,-8.087976,4.618329,-23.484884,-66.633751,0.747042
3092,3.092000,-18.680347,-8.041340,4.618329,-23.298676,-64.108223,0.796620
3093,3.093000,-18.490733,-7.998619,4.618329,-23.109062,-62.519348,0.767231
3094,3.094000,-18.297761,-7.959702,4.618329,-22.916090,-60.871929,0.761201
3095,3.095000,-18.101483,-7.924487,4.618329,-22.719813,-59.550797,0.855481
3096,3.096000,-17.901955,-7.892889,4.618329,-22.520284,-58.840675,0.766481
3097,3.097000,-17.699230,-7.864856,4.618329,-22.317559,-58.090881,0.770781
3098,3.098000,-17.493368,-7.840342,4.618329,-22.111697,-57.288784,0.750272
3099,3.099000,-17.284429,-7.819291,4.618329,-21.902758,-56.769695,0.752461
3100,3.100000,-17.072478,-7.801664,4.618329,-21.690807,-56.222233,0.783070
3101,3.101000,-16.857580,-7.787419,4.618329,-21.475909,-55.612534,0.753871
3102,3.102000,-16.639802,-7.776509,4.618329,-21.258132,-54.888424,0.762611
3103,3.103000,-16.419216,-7.768879,4.618329,-21.037546,-54.478130,0.755931
3104,3.104000,-16.195891,-7.764488,4.618329,-20.814221,-53.890438,0.773561
3105,3.105000,-15.969904,-7.763289,4.618329,-20.588234,-53.239956,0.753101
3106,3.106000,-15.741330,-7.765228,4.618329,-20.359660,-52.550228,0.756301
3107,3.107000,-15.510248,-7.770250,4.618329,-20.128577,-51.825344,0.757821
3108,3.108000,-15.276737,-7.778294,4.618329,-19.895067,-51.041805,0.763751
3109,3.109000,-15.040879,-7.789296,4.618329,-19.659208,-50.200222,0.753691
3110,3.110000,-14.802760,-7.803191,4.618329,-19.421089,-49.307022,0.748252
3111,3.111000,-14.562465,-7.819905,4.618329,-19.180795,-48.364471,0.773081
3112,3.112000,-14.320081,-7.839365,4.618329,-18.938410,-47.352615,0.772591
3113,3.113000,-14.075697,-7.861493,4.618329,-18.694026,-46.261818,0.762491
3114,3.114000,-13.829404,-7.886205,4.618329,-18.447733,-45.442516,0.767301
3115,3.115000,-13.581296,-7.913432,4.618329,-18.199625,-44.534481,0.768861
3116,3.116000,-13.331466,-7.943105,4.618329,-17.949796,-43.703979,0.750341
3117,3.117000,-13.080009,-7.975160,4.618329,-17.698339,-42.800999,0.765551
3118,3.118000,-12.827024,-8.009529,4.618329,-17.445353,-41.804825,0.761242
3119,3.119000,-12.572607,-8.046137,4.618329,-17.190936,-40.703735,0.759011
3120,3.120000,-12.316858,-8.084905,4.618329,-16.935187,-39.644691,0.760261
3121,3.121000,-12.059878,-8.125752,4.618329,-16.678207,-38.627144,0.755841
3122,3.122000,-11.801769,-8.168602,4.618329,-16.420099,-37.543606,0.750661
3123,3.123000,-11.542635,-8.213375,4.618329,-16.160964,-36.574062,0.758021
3124,3.124000,-11.282579,-8.259999,4.618329,-15.900908,-35.675591,0.760331
3125,3.125000,-11.021706,-8.308405,4.618329,-15.640036,-34.749695,0.757101
3126,3.126000,-10.760123,-8.358528,4.618329,-15.378452,-33.779942,0.766371
3127,3.127000,-10.497936,-8.410299,4.618329,-15.116265,-32.874973,0.747051
3128,3.128000,-10.235252,-8.463651,4.618329,-14.853581,-31.851063,0.752351
3129,3.129000,-9.972181,-8.518513,4.618329,-14.590511,-30.665775,0.764231
3130,3.130000,-9.708832,-8.574802,4.618329,-14.327161,-29.389076,0.764041
3131,3.131000,-9.445313,-8.632429,4.618329,-14.063643,-28.129305,0.768271
3132,3.132000,-9.181736,-8.691304,4.618329,-13.800066,-26.687460,0.792230
3133,3.133000,-8.918211,-8.751325,4.618329,-13.536541,-25.481556,0.752361
3134,3.134000,-8.654849,-8.812406,4.618329,-13.273179,-24.391018,0.764581
3135,3.135000,-8.391762,-8.874467,4.618329,-13.010091,-23.323280,0.764422
3136,3.136000,-8.129061,-8.937437,4.618329,-12.747390,-21.798721,0.769731
3137,3.137000,-7.866857,-9.001215,4.618329,-12.485187,-19.698473,0.759891
3138,3.138000,-7.605264,-9.065666,4.618329,-12.223593,-17.109644,0.763022
3139,3.139000,-7.344392,-9.130613,4.618329,-11.962722,-14.833623,0.758921
3140,3.140000,-7.084355,-9.195893,4.618329,-11.702685,-13.120923,0.747592
3141,3.141000,-6.825264,-9.261376,4.618329,-11.443593,-10.697642,0.756081
3142,3.142000,-6.567229,-9.326908,4.618329,-11.185559,-8.570155,0.763022
3143,3.143000,-6.310364,-9.392341,4.618329,-10.928693,-6.101655,0.760791
3144,3.144000,-6.054777,-9.457512,4.618329,-10.673107,-3.703467,0.759551
3145,3.145000,-5.800580,-9.522260,4.618329,-10.418910,-0.694692,0.745392
3146,3.146000,-5.547883,-9.586388,4.618329,-10.166212,1.883060,0.749481
3147,3.147000,-5.296792,-9.649719,4.618329,-9.915122,5.606189,0.761642
3148,3.148000,-5.047418,-9.712014,4.618329,-9.665748,9.898417,0.763921
3149,3.149000,-4.799868,-9.772989,4.618329,-9.418197,15.289052,0.763411
3150,3.150000,-4.554246,-9.832284,4.618329,-9.172575,21.403345,0.763741
3151,3.151000,-4.310657,-9.889487,4.618329,-8.928987,28.186821,0.755661
3152,3.152000,-4.069206,-9.944135,4.618329,-8.687535,33.782585,0.815490
3153,3.153000,-3.829994,-9.995827,4.618329,-8.448323,38.407841,0.756342
3154,3.154000,-3.593119,-10.044241,4.618329,-8.211449,43.396996,0.761681
3155,3.155000,-3.358681,-10.089055,4.618329,-7.977010,47.296021,0.773721
3156,3.156000,-3.126774,-10.130011,4.618329,-7.745103,50.892643,0.759642
3157,3.157000,-2.897492,-10.166883,4.618329,-7.515822,53.313892,0.747581
3158,3.158000,-2.670927,-10.199520,4.618329,-7.289256,55.171810,0.751002
3159,3.159000,-2.447166,-10.227822,4.618329,-7.065496,56.733120,0.760191
3160,3.160000,-2.226296,-10.251712,4.618329,-6.844625,58.057262,0.764351
3161,3.161000,-2.008400,-10.271132,4.618329,-6.626729,59.164471,0.770062
3162,3.162000,-1.793559,-10.286034,4.618329,-6.411888,60.164082,0.750331
3163,3.163000,-1.581851,-10.296380,4.618329,-6.200180,61.330132,0.752762
3164,3.164000,-1.373351,-10.302115,4.618329,-5.991681,62.647408,0.760331
3165,3.165000,-1.168133,-10.303177,4.618329,-5.786462,64.002022,0.758972
3166,3.166000,-0.966265,-10.299493,4.618329,-5.584594,65.182152,0.762381
3167,3.167000,-0.767815,-10.291000,4.618329,-5.386145,66.162392,0.769291
3168,3.168000,-0.572847,-10.277646,4.618329,-5.191177,67.149345,0.752241
3169,3.169000,-0.381423,-10.259385,4.618329,-4.999752,68.199310,0.752951
