time_from_target_start_s,wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,atomic_safe_applied_error_raw,atomic_applied_pdo_error_raw,atomic_chain_error_raw
40.30500000000001,52.8714882,52.84,0,1,0,99.5311889648438,52845,99.4114532470703,4279,0,4,10,96,0,97.609130859375,97.2680053710938,96,0,0.0339393249319698,0.744290247061446,0.0581992310923812,0.73603191817903,0.214290889050836,0,0.532966613769531,0.110107421875
40.336,52.9023976,52.871,0,1,0,93.556884765625,52876,93.7456359863281,4279,0,4,10,78,0,93.6463165283203,93.6406402587891,93,0,0.0564696677540402,0.734324991382294,0.0807257389624819,0.720836563920798,0.234214532366541,0,0.0357437133789063,0.858749389648438
40.369,52.9357104,52.904,0,1,0,89.1495208740234,52908,88.4552154541016,4279,0,4,10,82,0,87.7278518676758,87.6417083740234,87,0,0.0784247677806534,0.74807538002139,0.105093023778045,0.696840266222424,0.255325754908698,0,0.446182250976563,0.162940979003906
40.397000000000006,52.9634134,52.932,0,1,0,82.9963989257813,52937,82.8517303466797,4279,0,4,10,75,0,83.1435394287109,83.2988357543945,83,0,0.100283994008024,0.796889218526857,0.123592832079946,0.67012811545294,0.273152586629868,0,0.0322113037109375,0.495864868164063
40.42400000000001,52.9884496,52.959,0,1,0,91.4280700683594,52963,92.3454284667969,4279,0,4,10,85,0,94.4595184326172,94.4595184326172,94,0,0.11965050145508,0.78156234311534,0.140512640170325,0.653569360510829,0.288998126899085,0,0.161689758300781,0.155288696289063
40.449,53.0130347,52.984,0,1,0,92.3308715820313,52988,92.0056304931641,4279,0,4,10,87,0,89.4126281738281,89.2334976196289,89,0,0.138633513705165,0.802263300207073,0.156772836521913,0.689578272033458,0.304772361204859,0,0.464019775390625,0.377204895019531
40.477000000000004,53.0414183,53.012,0,1,0,89.7023010253906,53017,89.8483734130859,4279,0,4,10,85,0,90.3418807983398,90.4594497680664,90,0,0.159821623337835,0.785742805583709,0.175947596370483,0.689643455327257,0.322350044393361,0,0.212371826171875,0.138412475585938
40.507999999999996,53.0715886,53.043,0,1,0,87.8033447265625,53047,87.78466796875,4279,0,4,10,87,0,87.0891418457031,87.0891418457031,86,0,0.182447839959148,0.8102368128705,0.197400317689064,0.680016335138873,0.341072421049843,0,0.0324554443359375,0.864059448242188
40.540000000000006,53.1047037,53.075,0,1,0,82.0037689208984,53079,81.9005889892578,4279,0,4,10,73,0,81.7897415161133,81.7897415161133,81,0,0.208525513353204,0.833700289807325,0.219750417768558,0.664654430175545,0.361526816017851,0,0.0473403930664063,0.0473403930664063
40.572,53.1376017,53.107,0,1,0,84.0799102783203,53112,83.8351745605469,4279,0,4,10,77,0,82.6613311767578,82.2620086669922,82,0,0.235657798538932,0.879736042092247,0.241241488606835,0.650582411440581,0.38182578895716,0,0.344131469726563,0.169082641601563
40.598,53.1634889,53.133,0,1,0,81.7597198486328,53138,82.2636184692383,4279,0,4,10,82,0,82.8441772460938,83.0342102050781,83,0,0.258188141361002,0.914019250871547,0.257210228608725,0.622824461939217,0.397703738818768,0,0.445152282714844,0.58392333984375
40.623999999999995,53.1873862,53.159,0,1,0,87.0351409912109,53163,87.1279449462891,4279,0,4,10,85,0,86.9114227294922,86.9030380249023,86,0,0.27995149378913,0.912326527000573,0.272994890916068,0.650650962518284,0.412266201698316,0,0.889511108398438,0.0258102416992188
40.647999999999996,53.2129234,53.183,0,1,0,90.2145233154297,53188,91.4070739746094,4279,0,4,10,96,0,93.0928421020508,93.5485382080078,93,0,0.299030379838457,0.809512133352996,0.289239747459777,0.69757257299085,0.427335698929784,0,0.510330200195313,0.510330200195313
40.673,53.2371512,53.208,0,1,0,98.3729858398438,53212,98.3318939208984,4279,0,4,10,91,0,97.8890991210938,97.8890991210938,97,0,0.315328925709742,0.668291860430827,0.308560235483197,0.779609775472011,0.442299757471899,0,0.023406982421875,0.253883361816406
40.69799999999999,53.2623938,53.233,0,1,0,87.9237518310547,53237,86.4882888793945,4279,0,4,10,84,0,83.7812042236328,83.1539688110352,82,0,0.330189364592384,0.621305805133488,0.328287228415406,0.780510333144832,0.457154685167135,0,0.254669189453125,0.221633911132813
40.721999999999994,53.2879634,53.257,0,1,0,68.7820739746094,53262,67.6800918579102,4279,0,4,10,68,0,63.0295104980469,63.0295104980469,62,0,0.346008541467455,0.680770780316152,0.347055483355187,0.711008036029796,0.471896816784356,0,0.670185089111328,0.586635589599609
40.748000000000005,53.3143514,53.283,0,1,0,58.3163108825684,53288,58.3268241882324,4279,0,4,10,45,0,58.5912132263184,58.7521629333496,58,0,0.364224563323597,0.77610602989779,0.362402961137983,0.5977844406911,0.487105069891963,0,0.399654388427734,0.399654388427734
40.788,53.352904,53.323,0,1,0,70.1438293457031,53328,72.8615264892578,4279,0,4,10,70,0,80.6212158203125,82.3457641601563,82,0,0.396821655066167,0.810919970680516,0.384691701985961,0.523823862276629,0.510247138472638,0,0.093902587890625,0.093902587890625
40.819,53.3836548,53.354,0,1,0,102.011840820313,53358,102.010833740234,4279,0,4,10,87,0,101.787475585938,101.711074829102,101,0,0.41475005552458,0.596644837680458,0.4034906365415,0.695760022501872,0.527961318155067,0,0.6517333984375,0.945343017578125
40.849999999999994,53.4151981,53.385,0,1,0,80.456298828125,53389,76.9842376708984,4279,0,4,10,75,0,69.9433059692383,68.3599243164063,66,0,0.431144475195108,0.577067531453281,0.425695008446144,0.747699219733136,0.544351448254843,0,0.266330718994141,0.947055816650391
40.882999999999996,53.4475746,53.418,0,1,0,62.8971519470215,53422,56.984432220459,4279,0,4,10,50,0,59.1398086547852,56.8550491333008,56,0,0.449648118448979,0.60091954640211,0.448582001801398,0.613283022328517,0.563336915091857,0,0.0794639587402344,0.215812683105469
40.908,53.4728077,53.443,0,1,0,55.6600685119629,53448,56.0194702148438,4279,0,4,10,56,0,56.6921310424805,56.6921310424805,56,0,0.466521907115721,0.719019015591982,0.462058023022973,0.508386722588,0.577133289237075,0,0.0159568786621094,0.903045654296875
40.93300000000001,53.4998966,53.468,0,1,0,59.7152900695801,53473,60.2916297912598,4279,0,4,10,57,0,67.3196868896484,69.0018310546875,69,0,0.486463657358234,0.772830507297954,0.475066180104244,0.472713569133305,0.591873329602126,0,0.017059326171875,0.017059326171875
40.959999999999994,53.5259932,53.495,0,1,0,91.013916015625,53500,91.566780090332,4279,0,4,10,87,0,94.3919219970703,94.3931884765625,94,0,0.502666329430276,0.636272433823592,0.488634240173092,0.592252057268297,0.605906502210332,0,0.780876159667969,0.780876159667969
40.989999999999995,53.5556844,53.525,0,1,0,82.0448760986328,53530,81.2002258300781,4279,0,4,10,77,0,80.3633651733398,80.1566390991211,80,0,0.518197884907618,0.518414379520777,0.507601912615298,0.677545140835946,0.621897462503367,0,0.526824951171875,0.468788146972656
41.022000000000006,53.5866965,53.557,0,1,0,51.726936340332,53562,51.4409370422363,4279,0,4,10,43,0,52.9206161499023,53.423713684082,53,0,0.534112935581932,0.523408647234305,0.527950167766601,0.613044807863616,0.638189261356738,0,0.125705718994141,0.327686309814453
41.05200000000001,53.6180386,53.587,0,1,0,54.5737037658691,53592,55.2962608337402,4279,0,4,10,54,0,56.3315010070801,56.3604316711426,56,0,0.551561967044131,0.62034349100486,0.545422208940619,0.497701795692365,0.654238946776963,0,0.976665496826172,0.976665496826172
41.086,53.6510498,53.621,0,1,0,62.9133720397949,53625,63.0957717895508,4279,0,4,10,68,0,63.7170333862305,63.5174942016602,63,0,0.572558329078316,0.682073367330304,0.561068812977052,0.463748545085423,0.67155621051145,0,0.0441131591796875,0.0441131591796875
41.111000000000004,53.674997,53.646,0,1,0,73.3606948852539,53651,75.8789978027344,4279,0,4,10,70,0,80.3331604003906,81.2021942138672,82,0,0.587514641760201,0.605900168251878,0.572404930999527,0.493152720777857,0.683596105974515,0,0.464874267578125,0.464874267578125
41.135000000000005,53.6994134,53.67,0,1,0,82.2695388793945,53675,80.7390823364258,4279,0,4,10,70,0,77.15478515625,77.15478515625,76,0,0.600457604657986,0.536537881693107,0.586141728955043,0.596063136217367,0.695480557578163,0,0.465072631835938,0.945388793945313
41.16,53.7266406,53.695,0,1,0,69.7083282470703,53700,67.6184997558594,4279,0,4,10,59,0,61.4050598144531,60.4450416564941,60,0,0.612537703362585,0.506092308609368,0.601995420397841,0.601181972893755,0.708661398207316,0,0.218105316162109,0.355411529541016
41.193,53.7594213,53.728,0,1,0,50.8182983398438,53734,51.4236030578613,4279,0,4,10,47,0,51.9146461486816,51.9146461486816,51,0,0.628548627836142,0.528046244442862,0.620303481101256,0.512101015043413,0.724493973706633,0,0.266632080078125,0.0450401306152344
