step,time(s),angle(deg),motor_angle(deg),target(deg),error(deg),action,reward
2337,2.337000,90.495872,94.650177,90.000000,0.495872,0.267951,0.995094
2338,2.338000,90.496193,94.649933,90.000000,0.496193,0.302840,0.995088
2339,2.339000,90.496521,94.649727,90.000000,0.496521,0.335610,0.995081
2340,2.340000,90.496841,94.649536,90.000000,0.496842,0.366126,0.995075
2341,2.341000,90.497154,94.649384,90.000000,0.497156,0.393939,0.995069
2342,2.342000,90.497467,94.649261,90.000000,0.497470,0.419442,0.995063
2343,2.343000,90.497780,94.649162,90.000000,0.497784,0.442052,0.995056
2344,2.344000,90.498093,94.649101,90.000000,0.498092,0.462539,0.995050
2345,2.345000,90.498398,94.649078,90.000000,0.498399,0.480204,0.995044
2346,2.346000,90.498695,94.649078,90.000000,0.498699,0.495216,0.995038
2347,2.347000,90.498993,94.649124,90.000000,0.498993,0.507504,0.995032
2348,2.348000,90.499283,94.649200,90.000000,0.499287,0.516921,0.995027
2349,2.349000,90.499580,94.649307,90.000000,0.499581,0.524160,0.995021
2350,2.350000,90.499863,94.649460,90.000000,0.499867,0.528736,0.995015
2351,2.351000,90.500145,94.649651,90.000000,0.500147,0.530247,0.995009
2352,2.352000,90.500427,94.649864,90.000000,0.500427,0.528469,0.995004
2353,2.353000,90.500702,94.650124,90.000000,0.500701,0.525147,0.994998
2354,2.354000,90.500969,94.650414,90.000000,0.500974,0.518744,0.994993
2355,2.355000,90.501236,94.650742,90.000000,0.501240,0.510615,0.994988
2356,2.356000,90.501503,94.651100,90.000000,0.501507,0.499416,0.994982
2357,2.357000,90.501762,94.651497,90.000000,0.501766,0.486006,0.994977
2358,2.358000,90.502014,94.651924,90.000000,0.502019,0.470270,0.994972
2359,2.359000,90.502266,94.652374,90.000000,0.502272,0.452735,0.994967
2360,2.360000,90.502518,94.652863,90.000000,0.502517,0.433720,0.994962
2361,2.361000,90.502762,94.653366,90.000000,0.502763,0.411977,0.994957
2362,2.362000,90.502998,94.653900,90.000000,0.503002,0.389535,0.994952
2363,2.363000,90.503242,94.654457,90.000000,0.503241,0.364406,0.994948
2364,2.364000,90.503471,94.655037,90.000000,0.503474,0.339119,0.994943
2365,2.365000,90.503700,94.655640,90.000000,0.503706,0.311852,0.994938
2366,2.366000,90.503937,94.656258,90.000000,0.503938,0.283563,0.994934
2367,2.367000,90.504158,94.656891,90.000000,0.504164,0.254146,0.994929
2368,2.368000,90.504379,94.657539,90.000000,0.504382,0.224732,0.994925
2369,2.369000,90.504608,94.658203,90.000000,0.504607,0.193798,0.994920
2370,2.370000,90.504814,94.658867,90.000000,0.504819,0.162572,0.994916
2371,2.371000,90.505035,94.659546,90.000000,0.505038,0.130995,0.994912
2372,2.372000,90.505249,94.660225,90.000000,0.505250,0.099406,0.994907
2373,2.373000,90.505463,94.660912,90.000000,0.505461,0.068307,0.994903
2374,2.374000,90.505669,94.661598,90.000000,0.505673,0.036418,0.994899
2375,2.375000,90.505875,94.662277,90.000000,0.505878,0.005662,0.994895
2376,2.376000,90.506081,94.662964,90.000000,0.506083,-0.025061,0.994891
2377,2.377000,90.506294,94.663628,90.000000,0.506295,-0.055437,0.994886
2378,2.378000,90.506493,94.664299,90.000000,0.506493,-0.084073,0.994882
2379,2.379000,90.506699,94.664963,90.000000,0.506698,-0.112976,0.994878
2380,2.380000,90.506897,94.665604,90.000000,0.506902,-0.140863,0.994874
2381,2.381000,90.507095,94.666237,90.000000,0.507101,-0.166771,0.994870
2382,2.382000,90.507301,94.666862,90.000000,0.507305,-0.192298,0.994866
2383,2.383000,90.507507,94.667465,90.000000,0.507510,-0.216322,0.994862
2384,2.384000,90.507706,94.668053,90.000000,0.507708,-0.239188,0.994858
2385,2.385000,90.507912,94.668625,90.000000,0.507913,-0.260499,0.994854
2386,2.386000,90.508110,94.669167,90.000000,0.508111,-0.279732,0.994850
2387,2.387000,90.508316,94.669693,90.000000,0.508316,-0.297707,0.994846
2388,2.388000,90.508514,94.670204,90.000000,0.508514,-0.313726,0.994842
2389,2.389000,90.508720,94.670677,90.000000,0.508719,-0.328629,0.994837
2390,2.390000,90.508919,94.671135,90.000000,0.508924,-0.341089,0.994833
2391,2.391000,90.509125,94.671570,90.000000,0.509129,-0.352049,0.994829
2392,2.392000,90.509331,94.671974,90.000000,0.509334,-0.361560,0.994825
2393,2.393000,90.509537,94.672356,90.000000,0.509539,-0.368523,0.994821
2394,2.394000,90.509743,94.672714,90.000000,0.509744,-0.374161,0.994817
2395,2.395000,90.509956,94.673050,90.000000,0.509956,-0.377753,0.994812
2396,2.396000,90.510155,94.673347,90.000000,0.510160,-0.379972,0.994808
2397,2.397000,90.510368,94.673630,90.000000,0.510372,-0.379795,0.994804
2398,2.398000,90.510582,94.673882,90.000000,0.510584,-0.378155,0.994800
2399,2.399000,90.510796,94.674110,90.000000,0.510796,-0.374635,0.994795
2400,2.400000,90.511002,94.674309,90.000000,0.511007,-0.369539,0.994791
2401,2.401000,90.511215,94.674492,90.000000,0.511219,-0.363121,0.994787
2402,2.402000,90.511436,94.674637,90.000000,0.511438,-0.354766,0.994782
2403,2.403000,90.511650,94.674767,90.000000,0.511656,-0.344501,0.994778
2404,2.404000,90.511871,94.674881,90.000000,0.511875,-0.333059,0.994773
2405,2.405000,90.512093,94.674965,90.000000,0.512093,-0.320443,0.994769
2406,2.406000,90.512306,94.675034,90.000000,0.512312,-0.306875,0.994764
2407,2.407000,90.512527,94.675087,90.000000,0.512531,-0.291913,0.994760
2408,2.408000,90.512749,94.675117,90.000000,0.512749,-0.275903,0.994755
2409,2.409000,90.512970,94.675125,90.000000,0.512975,-0.259351,0.994751
2410,2.410000,90.513199,94.675125,90.000000,0.513200,-0.240403,0.994746
2411,2.411000,90.513412,94.675110,90.000000,0.513418,-0.221760,0.994742
2412,2.412000,90.513641,94.675087,90.000000,0.513644,-0.202732,0.994737
2413,2.413000,90.513870,94.675041,90.000000,0.513869,-0.182949,0.994733
2414,2.414000,90.514091,94.674988,90.000000,0.514095,-0.162269,0.994728
2415,2.415000,90.514320,94.674934,90.000000,0.514320,-0.140956,0.994723
2416,2.416000,90.514542,94.674866,90.000000,0.514545,-0.120326,0.994719
2417,2.417000,90.514771,94.674797,90.000000,0.514771,-0.098816,0.994714
2418,2.418000,90.514992,94.674713,90.000000,0.514996,-0.077869,0.994710
2419,2.419000,90.515213,94.674637,90.000000,0.515215,-0.055834,0.994705
2420,2.420000,90.515434,94.674561,90.000000,0.515440,-0.035451,0.994700
2421,2.421000,90.515663,94.674484,90.000000,0.515666,-0.014269,0.994696
2422,2.422000,90.515892,94.674400,90.000000,0.515891,0.005962,0.994691
2423,2.423000,90.516113,94.674324,90.000000,0.516116,0.026247,0.994687
2424,2.424000,90.516335,94.674255,90.000000,0.516335,0.045996,0.994682
2425,2.425000,90.516548,94.674187,90.000000,0.516554,0.064378,0.994678
2426,2.426000,90.516777,94.674126,90.000000,0.516779,0.082730,0.994673
2427,2.427000,90.516998,94.674080,90.000000,0.516997,0.100464,0.994668
2428,2.428000,90.517212,94.674034,90.000000,0.517216,0.116853,0.994664
2429,2.429000,90.517433,94.674004,90.000000,0.517435,0.132883,0.994660
2430,2.430000,90.517647,94.673981,90.000000,0.517646,0.147138,0.994655
2431,2.431000,90.517860,94.673973,90.000000,0.517865,0.161270,0.994651
2432,2.432000,90.518074,94.673973,90.000000,0.518077,0.173720,0.994646
2433,2.433000,90.518288,94.673988,90.000000,0.518288,0.185411,0.994642
2434,2.434000,90.518494,94.674019,90.000000,0.518493,0.195956,0.994638
2435,2.435000,90.518700,94.674057,90.000000,0.518705,0.204702,0.994633
2436,2.436000,90.518906,94.674118,90.000000,0.518910,0.212976,0.994629
2437,2.437000,90.519112,94.674194,90.000000,0.519115,0.219385,0.994625
2438,2.438000,90.519310,94.674286,90.000000,0.519313,0.224985,0.994621
2439,2.439000,90.519516,94.674385,90.000000,0.519518,0.229454,0.994617
2440,2.440000,90.519714,94.674507,90.000000,0.519716,0.232898,0.994612
2441,2.441000,90.519913,94.674644,90.000000,0.519914,0.234745,0.994608
2442,2.442000,90.520103,94.674805,90.000000,0.520105,0.235640,0.994604
2443,2.443000,90.520294,94.674973,90.000000,0.520296,0.234598,0.994600
2444,2.444000,90.520485,94.675156,90.000000,0.520488,0.232964,0.994596
2445,2.445000,90.520676,94.675354,90.000000,0.520679,0.230179,0.994593
2446,2.446000,90.520859,94.675575,90.000000,0.520863,0.226548,0.994589
2447,2.447000,90.521042,94.675812,90.000000,0.521048,0.221532,0.994585
2448,2.448000,90.521233,94.676056,90.000000,0.521232,0.215426,0.994581
2449,2.449000,90.521408,94.676315,90.000000,0.521410,0.208360,0.994577
2450,2.450000,90.521584,94.676590,90.000000,0.521587,0.200348,0.994574
2451,2.451000,90.521759,94.676872,90.000000,0.521765,0.191462,0.994570
2452,2.452000,90.521942,94.677170,90.000000,0.521943,0.181862,0.994566
2453,2.453000,90.522110,94.677475,90.000000,0.522113,0.171870,0.994563
2454,2.454000,90.522278,94.677795,90.000000,0.522284,0.160838,0.994559
2455,2.455000,90.522453,94.678123,90.000000,0.522455,0.148832,0.994556
2456,2.456000,90.522614,94.678459,90.000000,0.522619,0.136804,0.994552
2457,2.457000,90.522789,94.678810,90.000000,0.522789,0.124057,0.994549
2458,2.458000,90.522949,94.679153,90.000000,0.522953,0.110644,0.994545
2459,2.459000,90.523117,94.679520,90.000000,0.523117,0.097387,0.994542
2460,2.460000,90.523270,94.679878,90.000000,0.523274,0.083116,0.994539
2461,2.461000,90.523438,94.680244,90.000000,0.523438,0.069070,0.994535
2462,2.462000,90.523590,94.680618,90.000000,0.523595,0.054834,0.994532
2463,2.463000,90.523750,94.680984,90.000000,0.523753,0.040732,0.994529
2464,2.464000,90.523911,94.681358,90.000000,0.523910,0.026684,0.994525
2465,2.465000,90.524063,94.681732,90.000000,0.524067,0.012206,0.994522
2466,2.466000,90.524223,94.682106,90.000000,0.524224,-0.001370,0.994519
2467,2.467000,90.524368,94.682472,90.000000,0.524374,-0.015462,0.994516
2468,2.468000,90.524529,94.682846,90.000000,0.524531,-0.029133,0.994512
2469,2.469000,90.524681,94.683205,90.000000,0.524681,-0.042348,0.994509
2470,2.470000,90.524826,94.683571,90.000000,0.524832,-0.055089,0.994506
2471,2.471000,90.524979,94.683922,90.000000,0.524982,-0.067833,0.994503
2472,2.472000,90.525131,94.684273,90.000000,0.525132,-0.079669,0.994500
2473,2.473000,90.525284,94.684616,90.000000,0.525283,-0.091062,0.994497
2474,2.474000,90.525429,94.684937,90.000000,0.525433,-0.101888,0.994493
2475,2.475000,90.525581,94.685265,90.000000,0.525583,-0.111447,0.994490
2476,2.476000,90.525734,94.685593,90.000000,0.525733,-0.121189,0.994487
2477,2.477000,90.525879,94.685898,90.000000,0.525884,-0.130355,0.994484
2478,2.478000,90.526031,94.686188,90.000000,0.526034,-0.138412,0.994481
2479,2.479000,90.526184,94.686478,90.000000,0.526184,-0.145233,0.994478
2480,2.480000,90.526329,94.686760,90.000000,0.526334,-0.151821,0.994475
2481,2.481000,90.526482,94.687027,90.000000,0.526485,-0.157713,0.994472
2482,2.482000,90.526634,94.687279,90.000000,0.526635,-0.162841,0.994468
2483,2.483000,90.526779,94.687515,90.000000,0.526778,-0.166626,0.994465
2484,2.484000,90.526924,94.687744,90.000000,0.526929,-0.169713,0.994462
2485,2.485000,90.527077,94.687965,90.000000,0.527079,-0.172249,0.994459
2486,2.486000,90.527229,94.688179,90.000000,0.527229,-0.173833,0.994456
2487,2.487000,90.527374,94.688370,90.000000,0.527379,-0.175064,0.994453
2488,2.488000,90.527534,94.688553,90.000000,0.527536,-0.174734,0.994450
2489,2.489000,90.527687,94.688721,90.000000,0.527687,-0.173788,0.994446
2490,2.490000,90.527832,94.688889,90.000000,0.527837,-0.172138,0.994443
2491,2.491000,90.527985,94.689034,90.000000,0.527987,-0.170220,0.994440
2492,2.492000,90.528137,94.689171,90.000000,0.528138,-0.166660,0.994437
2493,2.493000,90.528290,94.689301,90.000000,0.528295,-0.162879,0.994434
2494,2.494000,90.528442,94.689415,90.000000,0.528445,-0.158667,0.994430
2495,2.495000,90.528595,94.689514,90.000000,0.528595,-0.153690,0.994427
2496,2.496000,90.528748,94.689613,90.000000,0.528752,-0.147853,0.994424
2497,2.497000,90.528900,94.689697,90.000000,0.528902,-0.141329,0.994421
2498,2.498000,90.529060,94.689774,90.000000,0.529060,-0.134877,0.994418
2499,2.499000,90.529205,94.689842,90.000000,0.529210,-0.127234,0.994414
2500,2.500000,90.529366,94.689903,90.000000,0.529367,-0.119467,0.994411
2501,2.501000,90.529518,94.689957,90.000000,0.529517,-0.111378,0.994408
2502,2.502000,90.529671,94.690010,90.000000,0.529674,-0.103037,0.994405
2503,2.503000,90.529823,94.690048,90.000000,0.529825,-0.094071,0.994401
2504,2.504000,90.529976,94.690086,90.000000,0.529982,-0.085031,0.994398
2505,2.505000,90.530128,94.690117,90.000000,0.530132,-0.076029,0.994395
2506,2.506000,90.530289,94.690147,90.000000,0.530289,-0.066378,0.994392
2507,2.507000,90.530434,94.690170,90.000000,0.530439,-0.056767,0.994388
2508,2.508000,90.530594,94.690193,90.000000,0.530596,-0.047398,0.994385
2509,2.509000,90.530746,94.690216,90.000000,0.530747,-0.037559,0.994382
2510,2.510000,90.530899,94.690231,90.000000,0.530904,-0.028169,0.994379
2511,2.511000,90.531052,94.690247,90.000000,0.531054,-0.018687,0.994375
2512,2.512000,90.531204,94.690269,90.000000,0.531204,-0.009089,0.994372
2513,2.513000,90.531357,94.690285,90.000000,0.531361,-0.000026,0.994369
2514,2.514000,90.531509,94.690300,90.000000,0.531512,0.009452,0.994366
2515,2.515000,90.531662,94.690323,90.000000,0.531662,0.018204,0.994363
2516,2.516000,90.531807,94.690346,90.000000,0.531812,0.026809,0.994359
2517,2.517000,90.531960,94.690369,90.000000,0.531962,0.035113,0.994356
2518,2.518000,90.532112,94.690399,90.000000,0.532113,0.042835,0.994353
2519,2.519000,90.532257,94.690430,90.000000,0.532256,0.050584,0.994350
2520,2.520000,90.532402,94.690468,90.000000,0.532406,0.057309,0.994347
2521,2.521000,90.532547,94.690506,90.000000,0.532550,0.064334,0.994344
2522,2.522000,90.532700,94.690552,90.000000,0.532700,0.070443,0.994341
2523,2.523000,90.532845,94.690613,90.000000,0.532844,0.076243,0.994338
2524,2.524000,90.532982,94.690666,90.000000,0.532987,0.081206,0.994335
2525,2.525000,90.533127,94.690735,90.000000,0.533130,0.086087,0.994332
2526,2.526000,90.533272,94.690804,90.000000,0.533274,0.089806,0.994328
2527,2.527000,90.533409,94.690880,90.000000,0.533410,0.093836,0.994326
2528,2.528000,90.533554,94.690964,90.000000,0.533554,0.096235,0.994323
2529,2.529000,90.533691,94.691055,90.000000,0.533690,0.099080,0.994320
2530,2.530000,90.533829,94.691147,90.000000,0.533834,0.101091,0.994317
2531,2.531000,90.533966,94.691261,90.000000,0.533970,0.102987,0.994314
2532,2.532000,90.534096,94.691368,90.000000,0.534100,0.103293,0.994311
2533,2.533000,90.534233,94.691490,90.000000,0.534237,0.103707,0.994308
2534,2.534000,90.534370,94.691612,90.000000,0.534373,0.103113,0.994305
2535,2.535000,90.534500,94.691750,90.000000,0.534503,0.102760,0.994302
2536,2.536000,90.534630,94.691887,90.000000,0.534633,0.101014,0.994300
2537,2.537000,90.534767,94.692039,90.000000,0.534770,0.099469,0.994297
2538,2.538000,90.534897,94.692184,90.000000,0.534899,0.096991,0.994294
2539,2.539000,90.535019,94.692345,90.000000,0.535022,0.094474,0.994291
2540,2.540000,90.535149,94.692505,90.000000,0.535152,0.091493,0.994289
2541,2.541000,90.535271,94.692688,90.000000,0.535275,0.088101,0.994286
2542,2.542000,90.535400,94.692856,90.000000,0.535405,0.083349,0.994283
2543,2.543000,90.535522,94.693039,90.000000,0.535528,0.079693,0.994281
2544,2.544000,90.535645,94.693222,90.000000,0.535651,0.074686,0.994278
2545,2.545000,90.535774,94.693413,90.000000,0.535774,0.069833,0.994275
2546,2.546000,90.535896,94.693611,90.000000,0.535897,0.064581,0.994273
2547,2.547000,90.536011,94.693810,90.000000,0.536013,0.058727,0.994270
2548,2.548000,90.536133,94.694016,90.000000,0.536136,0.052999,0.994268
2549,2.549000,90.536247,94.694221,90.000000,0.536252,0.046818,0.994265
2550,2.550000,90.536362,94.694427,90.000000,0.536368,0.040583,0.994263
2551,2.551000,90.536484,94.694641,90.000000,0.536484,0.034742,0.994260
2552,2.552000,90.536598,94.694847,90.000000,0.536600,0.028077,0.994258
2553,2.553000,90.536713,94.695061,90.000000,0.536716,0.021714,0.994255
2554,2.554000,90.536827,94.695274,90.000000,0.536832,0.015359,0.994253
2555,2.555000,90.536949,94.695496,90.000000,0.536948,0.009135,0.994250
2556,2.556000,90.537056,94.695702,90.000000,0.537058,0.002218,0.994248
2557,2.557000,90.537170,94.695915,90.000000,0.537174,-0.004011,0.994245
2558,2.558000,90.537277,94.696129,90.000000,0.537283,-0.010052,0.994243
2559,2.559000,90.537399,94.696342,90.000000,0.537399,-0.016261,0.994241
2560,2.560000,90.537506,94.696548,90.000000,0.537509,-0.022208,0.994238
2561,2.561000,90.537613,94.696754,90.000000,0.537618,-0.027715,0.994236
2562,2.562000,90.537727,94.696953,90.000000,0.537727,-0.033886,0.994234
2563,2.563000,90.537842,94.697159,90.000000,0.537843,-0.038688,0.994231
2564,2.564000,90.537949,94.697357,90.000000,0.537952,-0.044047,0.994229
2565,2.565000,90.538063,94.697548,90.000000,0.538062,-0.049005,0.994227
2566,2.566000,90.538170,94.697739,90.000000,0.538171,-0.053201,0.994224
2567,2.567000,90.538277,94.697922,90.000000,0.538280,-0.057713,0.994222
2568,2.568000,90.538383,94.698112,90.000000,0.538383,-0.061426,0.994220
2569,2.569000,90.538490,94.698288,90.000000,0.538492,-0.065622,0.994217
2570,2.570000,90.538597,94.698456,90.000000,0.538601,-0.068891,0.994215
2571,2.571000,90.538712,94.698624,90.000000,0.538711,-0.071637,0.994213
2572,2.572000,90.538818,94.698784,90.000000,0.538820,-0.073681,0.994210
2573,2.573000,90.538925,94.698944,90.000000,0.538929,-0.076036,0.994208
2574,2.574000,90.539032,94.699089,90.000000,0.539032,-0.078079,0.994206
2575,2.575000,90.539139,94.699234,90.000000,0.539141,-0.079474,0.994203
2576,2.576000,90.539246,94.699379,90.000000,0.539250,-0.080239,0.994201
2577,2.577000,90.539360,94.699516,90.000000,0.539360,-0.081317,0.994199
2578,2.578000,90.539467,94.699638,90.000000,0.539469,-0.081639,0.994196
2579,2.579000,90.539566,94.699760,90.000000,0.539571,-0.081077,0.994194
2580,2.580000,90.539680,94.699883,90.000000,0.539681,-0.080829,0.994192
2581,2.581000,90.539787,94.699997,90.000000,0.539790,-0.080457,0.994189
2582,2.582000,90.539894,94.700104,90.000000,0.539899,-0.078961,0.994187
2583,2.583000,90.540001,94.700203,90.000000,0.540002,-0.077620,0.994185
2584,2.584000,90.540108,94.700302,90.000000,0.540111,-0.076173,0.994183
2585,2.585000,90.540215,94.700394,90.000000,0.540220,-0.073819,0.994180
2586,2.586000,90.540329,94.700478,90.000000,0.540329,-0.071157,0.994178
2587,2.587000,90.540428,94.700562,90.000000,0.540432,-0.068651,0.994176
2588,2.588000,90.540535,94.700645,90.000000,0.540541,-0.065899,0.994173
2589,2.589000,90.540649,94.700714,90.000000,0.540650,-0.063157,0.994171
2590,2.590000,90.540749,94.700783,90.000000,0.540753,-0.059133,0.994169
2591,2.591000,90.540863,94.700851,90.000000,0.540862,-0.056332,0.994166
2592,2.592000,90.540970,94.700912,90.000000,0.540971,-0.051973,0.994164
2593,2.593000,90.541069,94.700974,90.000000,0.541074,-0.048605,0.994162
2594,2.594000,90.541183,94.701035,90.000000,0.541183,-0.044161,0.994159
2595,2.595000,90.541290,94.701088,90.000000,0.541292,-0.040263,0.994157
2596,2.596000,90.541389,94.701141,90.000000,0.541395,-0.036157,0.994155
2597,2.597000,90.541504,94.701187,90.000000,0.541504,-0.032076,0.994153
2598,2.598000,90.541603,94.701241,90.000000,0.541607,-0.027341,0.994150
2599,2.599000,90.541710,94.701286,90.000000,0.541716,-0.023006,0.994148
2600,2.600000,90.541817,94.701332,90.000000,0.541818,-0.018587,0.994146
2601,2.601000,90.541924,94.701378,90.000000,0.541928,-0.014365,0.994143
2602,2.602000,90.542030,94.701424,90.000000,0.542030,-0.010202,0.994141
2603,2.603000,90.542130,94.701469,90.000000,0.542133,-0.005501,0.994139
2604,2.604000,90.542236,94.701508,90.000000,0.542242,-0.001764,0.994137
2605,2.605000,90.542343,94.701561,90.000000,0.542344,0.003028,0.994134
2606,2.606000,90.542442,94.701607,90.000000,0.542447,0.006789,0.994132
2607,2.607000,90.542549,94.701653,90.000000,0.542549,0.010314,0.994130
2608,2.608000,90.542648,94.701698,90.000000,0.542652,0.014038,0.994128
2609,2.609000,90.542755,94.701752,90.000000,0.542754,0.017627,0.994126
2610,2.610000,90.542854,94.701805,90.000000,0.542857,0.021165,0.994123
2611,2.611000,90.542953,94.701851,90.000000,0.542959,0.024114,0.994121
2612,2.612000,90.543060,94.701912,90.000000,0.543061,0.027602,0.994119
2613,2.613000,90.543159,94.701965,90.000000,0.543164,0.029788,0.994117
2614,2.614000,90.543259,94.702026,90.000000,0.543260,0.032845,0.994115
2615,2.615000,90.543358,94.702087,90.000000,0.543362,0.034770,0.994113
2616,2.616000,90.543457,94.702148,90.000000,0.543458,0.037094,0.994110
2617,2.617000,90.543556,94.702217,90.000000,0.543560,0.039266,0.994108
2618,2.618000,90.543655,94.702286,90.000000,0.543656,0.040759,0.994106
2619,2.619000,90.543747,94.702362,90.000000,0.543751,0.042261,0.994104
2620,2.620000,90.543846,94.702438,90.000000,0.543847,0.043203,0.994102
2621,2.621000,90.543938,94.702522,90.000000,0.543943,0.044172,0.994100
2622,2.622000,90.544037,94.702606,90.000000,0.544038,0.044448,0.994098
2623,2.623000,90.544128,94.702690,90.000000,0.544134,0.044922,0.994096
2624,2.624000,90.544228,94.702782,90.000000,0.544229,0.044839,0.994094
2625,2.625000,90.544319,94.702873,90.000000,0.544325,0.044763,0.994092
2626,2.626000,90.544411,94.702965,90.000000,0.544414,0.044690,0.994090
2627,2.627000,90.544510,94.703064,90.000000,0.544509,0.043826,0.994088
2628,2.628000,90.544594,94.703163,90.000000,0.544598,0.043322,0.994086
2629,2.629000,90.544685,94.703262,90.000000,0.544687,0.042007,0.994084
2630,2.630000,90.544777,94.703377,90.000000,0.544783,0.040889,0.994082
2631,2.631000,90.544868,94.703484,90.000000,0.544872,0.039169,0.994080
2632,2.632000,90.544960,94.703590,90.000000,0.544960,0.037469,0.994078
2633,2.633000,90.545044,94.703712,90.000000,0.545049,0.035853,0.994076
2634,2.634000,90.545135,94.703827,90.000000,0.545138,0.033666,0.994074
2635,2.635000,90.545219,94.703941,90.000000,0.545220,0.031496,0.994072
2636,2.636000,90.545303,94.704056,90.000000,0.545309,0.029230,0.994070
2637,2.637000,90.545395,94.704178,90.000000,0.545397,0.027154,0.994069
2638,2.638000,90.545479,94.704308,90.000000,0.545479,0.024745,0.994067
2639,2.639000,90.545563,94.704430,90.000000,0.545568,0.021803,0.994065
2640,2.640000,90.545647,94.704559,90.000000,0.545650,0.019345,0.994063
2641,2.641000,90.545731,94.704681,90.000000,0.545732,0.016054,0.994061
2642,2.642000,90.545822,94.704811,90.000000,0.545821,0.013573,0.994059
2643,2.643000,90.545898,94.704941,90.000000,0.545903,0.010479,0.994057
2644,2.644000,90.545982,94.705063,90.000000,0.545985,0.007399,0.994056
2645,2.645000,90.546066,94.705193,90.000000,0.546067,0.005043,0.994054
2646,2.646000,90.546143,94.705322,90.000000,0.546149,0.001955,0.994052
2647,2.647000,90.546227,94.705452,90.000000,0.546231,-0.001059,0.994050
2648,2.648000,90.546310,94.705582,90.000000,0.546313,-0.004184,0.994049
2649,2.649000,90.546394,94.705704,90.000000,0.546395,-0.007149,0.994047
2650,2.650000,90.546471,94.705833,90.000000,0.546477,-0.009350,0.994045
2651,2.651000,90.546547,94.705956,90.000000,0.546552,-0.012360,0.994043
2652,2.652000,90.546631,94.706078,90.000000,0.546634,-0.014935,0.994042
2653,2.653000,90.546715,94.706200,90.000000,0.546716,-0.017186,0.994040
2654,2.654000,90.546791,94.706322,90.000000,0.546791,-0.019537,0.994038
2655,2.655000,90.546867,94.706444,90.000000,0.546873,-0.022188,0.994036
2656,2.656000,90.546944,94.706566,90.000000,0.546948,-0.023822,0.994035
2657,2.657000,90.547028,94.706680,90.000000,0.547030,-0.026631,0.994033
2658,2.658000,90.547104,94.706787,90.000000,0.547105,-0.028385,0.994031
2659,2.659000,90.547188,94.706909,90.000000,0.547187,-0.029632,0.994030
2660,2.660000,90.547256,94.707016,90.000000,0.547262,-0.031541,0.994028
2661,2.661000,90.547333,94.707123,90.000000,0.547337,-0.033062,0.994026
2662,2.662000,90.547417,94.707230,90.000000,0.547419,-0.034749,0.994025
2663,2.663000,90.547493,94.707329,90.000000,0.547494,-0.035396,0.994023
2664,2.664000,90.547569,94.707436,90.000000,0.547569,-0.036296,0.994021
2665,2.665000,90.547646,94.707527,90.000000,0.547651,-0.037280,0.994020
2666,2.666000,90.547722,94.707626,90.000000,0.547727,-0.037684,0.994018
2667,2.667000,90.547798,94.707710,90.000000,0.547802,-0.038170,0.994016
2668,2.668000,90.547874,94.707802,90.000000,0.547877,-0.038237,0.994015
2669,2.669000,90.547958,94.707893,90.000000,0.547959,-0.038396,0.994013
2670,2.670000,90.548035,94.707970,90.000000,0.548034,-0.038288,0.994011
2671,2.671000,90.548103,94.708054,90.000000,0.548109,-0.038063,0.994009
2672,2.672000,90.548180,94.708138,90.000000,0.548184,-0.037753,0.994008
2673,2.673000,90.548256,94.708214,90.000000,0.548259,-0.037569,0.994006
2674,2.674000,90.548332,94.708282,90.000000,0.548334,-0.036648,0.994004
2675,2.675000,90.548416,94.708359,90.000000,0.548416,-0.035944,0.994003
2676,2.676000,90.548492,94.708427,90.000000,0.548491,-0.035233,0.994001
2677,2.677000,90.548561,94.708496,90.000000,0.548567,-0.033949,0.994000
2678,2.678000,90.548637,94.708557,90.000000,0.548642,-0.032804,0.993998
2679,2.679000,90.548714,94.708618,90.000000,0.548717,-0.031130,0.993996
2680,2.680000,90.548790,94.708679,90.000000,0.548792,-0.029570,0.993995
2681,2.681000,90.548866,94.708740,90.000000,0.548867,-0.028179,0.993993
2682,2.682000,90.548943,94.708801,90.000000,0.548942,-0.026728,0.993991
2683,2.683000,90.549011,94.708855,90.000000,0.549017,-0.024798,0.993990
2684,2.684000,90.549088,94.708908,90.000000,0.549093,-0.022931,0.993988
2685,2.685000,90.549164,94.708961,90.000000,0.549168,-0.021076,0.993986
2686,2.686000,90.549232,94.709015,90.000000,0.549236,-0.019414,0.993985
2687,2.687000,90.549309,94.709061,90.000000,0.549311,-0.018032,0.993983
2688,2.688000,90.549385,94.709114,90.000000,0.549386,-0.015685,0.993982
2689,2.689000,90.549461,94.709160,90.000000,0.549461,-0.013344,0.993980
2690,2.690000,90.549538,94.709206,90.000000,0.549537,-0.011309,0.993978
2691,2.691000,90.549599,94.709259,90.000000,0.549605,-0.009302,0.993977
2692,2.692000,90.549675,94.709305,90.000000,0.549680,-0.007565,0.993975
2693,2.693000,90.549751,94.709351,90.000000,0.549755,-0.005682,0.993974
2694,2.694000,90.549820,94.709396,90.000000,0.549823,-0.003615,0.993972
2695,2.695000,90.549896,94.709450,90.000000,0.549899,-0.001960,0.993970
2696,2.696000,90.549973,94.709496,90.000000,0.549974,-0.000287,0.993969
2697,2.697000,90.550041,94.709541,90.000000,0.550042,0.001609,0.993967
2698,2.698000,90.550117,94.709587,90.000000,0.550117,0.003413,0.993966
