step,time_s,angle_q_deg,angle_th_deg,target_deg,error_q_deg,action_A,inference_ms
28,0.028000,-3.593347,4.220119,17.682226,-21.275573,7.843943,0.813632
29,0.029000,-3.516770,4.306496,17.682226,-21.198996,1.767833,0.808382
30,0.030000,-3.437437,4.392906,17.682226,-21.119663,-2.924491,0.837851
31,0.031000,-3.355343,4.479011,17.682226,-21.037569,-7.164149,1.051149
32,0.032000,-3.270486,4.564513,17.682226,-20.952712,-10.416918,1.163929
33,0.033000,-3.182862,4.649190,17.682226,-20.865088,-12.677078,0.821131
34,0.034000,-3.092471,4.732891,17.682226,-20.774697,-14.656651,0.954220
35,0.035000,-2.999312,4.815501,17.682226,-20.681538,-16.189131,0.916071
36,0.036000,-2.903387,4.896936,17.682226,-20.585613,-17.648935,0.811302
37,0.037000,-2.804699,4.977120,17.682226,-20.486925,-19.449879,0.803922
38,0.038000,-2.703252,5.055958,17.682226,-20.385478,-21.026882,0.800722
39,0.039000,-2.599052,5.133358,17.682226,-20.281278,-22.438091,0.822182
40,0.040000,-2.492106,5.209238,17.682226,-20.174332,-23.505323,0.805202
41,0.041000,-2.382423,5.283535,17.682226,-20.064649,-24.531849,0.796852
42,0.042000,-2.270013,5.356195,17.682226,-19.952238,-25.571674,0.807512
43,0.043000,-2.154886,5.427163,17.682226,-19.837112,-26.591499,0.799532
44,0.044000,-2.037057,5.496384,17.682226,-19.719283,-27.493023,0.803952
45,0.045000,-1.916540,5.563807,17.682226,-19.598766,-28.172333,0.807562
46,0.046000,-1.793352,5.629397,17.682226,-19.475578,-28.694309,0.799892
47,0.047000,-1.667510,5.693129,17.682226,-19.349736,-29.327909,0.815042
48,0.048000,-1.539034,5.754975,17.682226,-19.221260,-30.026058,0.800972
49,0.049000,-1.407944,5.814902,17.682226,-19.090170,-30.624191,1.084619
50,0.050000,-1.274264,5.872877,17.682226,-18.956490,-31.579830,0.804332
51,0.051000,-1.138017,5.928851,17.682226,-18.820243,-33.044613,0.790092
52,0.052000,-0.999229,5.982739,17.682226,-18.681455,-34.302280,0.796212
53,0.053000,-0.857928,6.034459,17.682226,-18.540154,-35.488750,1.106049
54,0.054000,-0.714142,6.083936,17.682226,-18.396368,-36.927799,0.786702
55,0.055000,-0.567902,6.131081,17.682226,-18.250128,-38.174198,0.801272
56,0.056000,-0.419241,6.175818,17.682226,-18.101467,-39.106518,0.802272
57,0.057000,-0.268193,6.218087,17.682226,-17.950419,-39.836979,0.812121
58,0.058000,-0.114793,6.257848,17.682226,-17.797019,-40.365833,0.820701
59,0.059000,0.040921,6.295076,17.682226,-17.641305,-40.473743,0.809202
60,0.060000,0.198910,6.329774,17.682226,-17.483316,-40.431759,0.796612
61,0.061000,0.359134,6.361958,17.682226,-17.323092,-40.311604,0.806171
62,0.062000,0.521549,6.391652,17.682226,-17.160677,-39.990532,0.795402
63,0.063000,0.686111,6.418892,17.682226,-16.996115,-39.603390,0.792952
64,0.064000,0.852775,6.443717,17.682226,-16.829451,-39.233776,0.794162
65,0.065000,1.021494,6.466167,17.682226,-16.660732,-38.833851,0.787582
66,0.066000,1.192218,6.486281,17.682226,-16.490008,-38.326233,0.791562
67,0.067000,1.364897,6.504104,17.682226,-16.317329,-37.709660,0.813632
68,0.068000,1.539479,6.519688,17.682226,-16.142747,-36.946548,0.806872
69,0.069000,1.715910,6.533093,17.682226,-15.966316,-36.061428,0.816562
70,0.070000,1.894137,6.544389,17.682226,-15.788089,-35.466797,0.791782
71,0.071000,2.074101,6.553630,17.682226,-15.608125,-34.912834,0.784322
72,0.072000,2.255747,6.560862,17.682226,-15.426479,-34.512455,0.879631
73,0.073000,2.439015,6.566123,17.682226,-15.243211,-34.125484,0.796582
74,0.074000,2.623845,6.569442,17.682226,-15.058381,-33.746056,0.802642
75,0.075000,2.810176,6.570852,17.682226,-14.872050,-33.278938,0.794492
76,0.076000,2.997944,6.570389,17.682226,-14.684282,-32.720097,0.805772
77,0.077000,3.187088,6.568095,17.682226,-14.495138,-32.079727,0.815661
78,0.078000,3.377540,6.564019,17.682226,-14.304685,-31.392778,0.809442
79,0.079000,3.569237,6.558214,17.682226,-14.112989,-30.610188,0.797892
80,0.080000,3.762110,6.550740,17.682226,-13.920116,-29.741009,0.799912
81,0.081000,3.956092,6.541661,17.682226,-13.726134,-28.803955,0.784502
82,0.082000,4.151113,6.531047,17.682226,-13.531113,-27.847057,0.788992
83,0.083000,4.347105,6.518970,17.682226,-13.335121,-27.023159,0.790092
84,0.084000,4.543995,6.505494,17.682226,-13.138231,-26.096146,0.805362
85,0.085000,4.741713,6.490686,17.682226,-12.940513,-25.003435,0.791192
86,0.086000,4.940186,6.474622,17.682226,-12.742040,-23.783100,0.796282
87,0.087000,5.139342,6.457389,17.682226,-12.542884,-22.410093,0.792912
88,0.088000,5.339106,6.439084,17.682226,-12.343120,-21.183552,0.787682
89,0.089000,5.539404,6.419797,17.682226,-12.142822,-20.039682,0.783892
90,0.090000,5.740161,6.399612,17.682226,-11.942065,-18.814171,0.996340
91,0.091000,5.941303,6.378614,17.682226,-11.740923,-17.913733,0.790353
92,0.092000,6.142754,6.356870,17.682226,-11.539472,-17.012264,0.788642
93,0.093000,6.344436,6.334441,17.682226,-11.337790,-16.372692,0.796492
94,0.094000,6.546274,6.311373,17.682226,-11.135952,-15.753692,0.795042
95,0.095000,6.748192,6.287707,17.682226,-10.934034,-15.110913,0.811342
96,0.096000,6.950112,6.263484,17.682226,-10.732114,-14.404340,0.795512
97,0.097000,7.151956,6.238749,17.682226,-10.530270,-13.612944,0.806432
98,0.098000,7.353649,6.213556,17.682226,-10.328577,-12.632273,0.789292
99,0.099000,7.555111,6.187968,17.682226,-10.127115,-11.569633,0.784832
100,0.100000,7.756267,6.162058,17.682226,-9.925959,-10.426584,0.798512
101,0.101000,7.957037,6.135905,17.682226,-9.725189,-9.337388,0.800102
102,0.102000,8.157345,6.109584,17.682226,-9.524881,-8.519403,0.787872
103,0.103000,8.357114,6.083154,17.682226,-9.325112,-7.798761,0.792982
104,0.104000,8.556265,6.056666,17.682226,-9.125961,-7.041192,0.789612
105,0.105000,8.754722,6.030165,17.682226,-8.927504,-6.241826,0.880971
106,0.106000,8.952409,6.003704,17.682226,-8.729817,-5.385022,0.784092
107,0.107000,9.149248,5.977337,17.682226,-8.532978,-4.174929,0.806852
108,0.108000,9.345162,5.951140,17.682226,-8.337064,-2.775959,0.786982
109,0.109000,9.540078,5.925206,17.682226,-8.142148,-1.429429,0.793022
110,0.110000,9.733918,5.899626,17.682226,-7.948308,0.049092,0.786032
111,0.111000,9.926608,5.874500,17.682226,-7.755618,1.808867,0.787162
112,0.112000,10.118073,5.849943,17.682226,-7.564153,3.391952,0.797702
113,0.113000,10.308241,5.826066,17.682226,-7.373985,4.894533,0.792112
114,0.114000,10.497037,5.802968,17.682226,-7.185189,6.338799,0.802382
115,0.115000,10.684389,5.780746,17.682226,-6.997837,7.737806,0.784892
116,0.116000,10.870226,5.759490,17.682226,-6.812000,9.401261,0.786052
117,0.117000,11.054476,5.739303,17.682226,-6.627750,11.394339,0.797012
118,0.118000,11.237071,5.720313,17.682226,-6.445155,13.143254,0.804361
119,0.119000,11.417940,5.702638,17.682226,-6.264286,14.806025,0.790782
120,0.120000,11.597018,5.686386,17.682226,-6.085208,16.431313,0.802342
121,0.121000,11.774237,5.671662,17.682226,-5.907989,17.795071,0.796252
122,0.122000,11.949531,5.658555,17.682226,-5.732695,19.455238,0.780642
123,0.123000,12.122837,5.647163,17.682226,-5.559389,21.836868,0.783072
124,0.124000,12.294092,5.637633,17.682226,-5.388134,24.155609,0.874991
125,0.125000,12.463233,5.630117,17.682226,-5.218993,26.455612,0.777102
126,0.126000,12.630201,5.624768,17.682226,-5.052025,29.530302,0.791132
127,0.127000,12.794939,5.621781,17.682226,-4.887287,32.485798,0.785582
128,0.128000,12.957387,5.621354,17.682226,-4.724839,34.918533,0.793792
129,0.129000,13.117492,5.623653,17.682226,-4.564734,37.009495,0.815652
130,0.130000,13.275199,5.628815,17.682226,-4.407027,39.088718,0.809642
131,0.131000,13.430458,5.636968,17.682226,-4.251768,40.825161,0.786962
132,0.132000,13.583218,5.648220,17.682226,-4.099008,42.273640,0.784002
133,0.133000,13.733431,5.662654,17.682226,-3.948794,43.755657,0.779242
134,0.134000,13.881054,5.680352,17.682226,-3.801172,45.400227,0.809392
135,0.135000,14.026040,5.701409,17.682226,-3.656186,46.720585,0.795312
136,0.136000,14.168350,5.725899,17.682226,-3.513876,47.642406,0.803432
137,0.137000,14.307943,5.753875,17.682226,-3.374283,48.341122,0.796222
138,0.138000,14.444783,5.785367,17.682226,-3.237443,48.880367,0.793462
139,0.139000,14.578834,5.820397,17.682226,-3.103392,49.417873,0.785092
140,0.140000,14.710062,5.858980,17.682226,-2.972164,49.861027,0.776343
141,0.141000,14.838441,5.901130,17.682226,-2.843785,50.538734,0.788992
142,0.142000,14.963939,5.946873,17.682226,-2.718287,51.099644,0.981750
143,0.143000,15.086530,5.996232,17.682226,-2.595696,51.952587,0.783282
144,0.144000,15.206194,6.049250,17.682226,-2.476032,52.757198,0.790182
145,0.145000,15.322904,6.105967,17.682226,-2.359322,53.594788,0.779252
146,0.146000,15.436646,6.166428,17.682226,-2.245580,54.345238,0.777792
147,0.147000,15.547401,6.230672,17.682226,-2.134825,54.986309,0.792732
148,0.148000,15.655156,6.298732,17.682226,-2.027070,55.473789,0.782353
149,0.149000,15.759898,6.370627,17.682226,-1.922328,55.791843,0.779942
150,0.150000,15.861617,6.446365,17.682226,-1.820609,55.963120,0.768572
151,0.151000,15.960308,6.525945,17.682226,-1.721918,55.969898,0.780952
152,0.152000,16.055966,6.609350,17.682226,-1.626260,55.780514,0.796072
153,0.153000,16.148587,6.696554,17.682226,-1.533639,55.362236,0.796422
154,0.154000,16.238174,6.787512,17.682226,-1.444052,54.856152,0.785532
155,0.155000,16.324728,6.882172,17.682226,-1.357498,54.246296,0.786362
156,0.156000,16.408254,6.980478,17.682226,-1.273972,53.362988,0.779672
157,0.157000,16.488760,7.082354,17.682226,-1.193466,52.274391,0.774772
158,0.158000,16.566255,7.187711,17.682226,-1.115971,50.933987,0.781762
159,0.159000,16.640752,7.296443,17.682226,-1.041474,49.129856,0.790302
160,0.160000,16.712264,7.408416,17.682226,-0.969962,46.715481,0.788552
161,0.161000,16.780808,7.523453,17.682226,-0.901418,44.460255,0.949060
162,0.162000,16.846404,7.641377,17.682226,-0.835822,43.059795,0.784942
163,0.163000,16.909071,7.762067,17.682226,-0.773155,41.431149,0.789622
164,0.164000,16.968831,7.885400,17.682226,-0.713394,39.295773,0.801172
165,0.165000,17.025710,8.011230,17.682226,-0.656516,36.710247,0.784582
166,0.166000,17.079733,8.139374,17.682226,-0.602493,34.707458,0.776843
167,0.167000,17.130931,8.269676,17.682226,-0.551295,32.589241,0.773242
168,0.168000,17.179331,8.401981,17.682226,-0.502895,30.740597,0.780882
169,0.169000,17.224965,8.536154,17.682226,-0.457261,28.550215,0.779873
170,0.170000,17.267869,8.672040,17.682226,-0.414357,26.213114,0.802282
171,0.171000,17.308075,8.809476,17.682226,-0.374151,24.050753,0.794322
172,0.172000,17.345619,8.948304,17.682226,-0.336607,22.192284,0.789932
173,0.173000,17.380542,9.088389,17.682226,-0.301684,19.936653,0.773762
174,0.174000,17.412879,9.229574,17.682226,-0.269347,17.068556,0.771842
175,0.175000,17.442674,9.371668,17.682226,-0.239552,15.059262,0.782452
176,0.176000,17.469968,9.514513,17.682226,-0.212258,13.357749,0.800111
177,0.177000,17.494800,9.657987,17.682226,-0.187426,11.286790,0.785222
178,0.178000,17.517217,9.801952,17.682226,-0.165009,9.682031,0.790982
179,0.179000,17.537264,9.946290,17.682226,-0.144962,8.773973,0.791452
180,0.180000,17.554986,10.090932,17.682226,-0.127240,7.985539,0.942931
181,0.181000,17.570429,10.235824,17.682226,-0.111797,7.154033,0.791552
182,0.182000,17.583641,10.380917,17.682226,-0.098585,6.312904,0.783922
183,0.183000,17.594670,10.526155,17.682226,-0.087556,5.703691,0.777183
184,0.184000,17.603564,10.671494,17.682226,-0.078662,5.127023,0.779112
185,0.185000,17.610374,10.816898,17.682226,-0.071852,4.661864,0.775452
186,0.186000,17.615152,10.962333,17.682226,-0.067074,4.417360,0.777283
187,0.187000,17.617947,11.107780,17.682226,-0.064279,4.745507,0.798152
188,0.188000,17.618811,11.253254,17.682226,-0.063415,4.920403,0.783862
189,0.189000,17.617798,11.398774,17.682226,-0.064427,4.907578,0.786972
190,0.190000,17.614961,11.544341,17.682226,-0.067265,4.756857,0.773203
191,0.191000,17.610352,11.689947,17.682226,-0.071874,4.480386,0.782392
192,0.192000,17.604029,11.835571,17.682226,-0.078197,4.109165,0.787152
193,0.193000,17.596043,11.981187,17.682226,-0.086183,3.677032,0.789092
194,0.194000,17.586453,12.126758,17.682226,-0.095773,3.496598,0.781333
195,0.195000,17.575313,12.272267,17.682226,-0.106913,3.351154,0.794032
196,0.196000,17.562681,12.417699,17.682226,-0.119545,3.029149,0.771172
197,0.197000,17.548614,12.563032,17.682226,-0.133612,2.581567,0.765242
198,0.198000,17.533169,12.708234,17.682226,-0.149057,2.032422,0.763832
199,0.199000,17.516404,12.853265,17.682226,-0.165822,1.522714,0.793552
200,0.200000,17.498379,12.998086,17.682226,-0.183846,0.929802,0.854821
201,0.201000,17.479151,13.142656,17.682226,-0.203075,0.283901,0.782842
202,0.202000,17.458780,13.286925,17.682226,-0.223446,-0.408106,0.798832
203,0.203000,17.437324,13.430846,17.682226,-0.244902,-1.169152,0.780892
204,0.204000,17.414845,13.574362,17.682226,-0.267381,-2.478685,0.873531
205,0.205000,17.391400,13.717392,17.682226,-0.290826,-4.476441,0.798172
206,0.206000,17.367052,13.859799,17.682226,-0.315174,-6.224616,0.769523
207,0.207000,17.341859,14.001455,17.682226,-0.340367,-7.929921,0.775162
208,0.208000,17.315882,14.142237,17.682226,-0.366344,-9.327390,0.772252
209,0.209000,17.289179,14.282043,17.682226,-0.393047,-10.377112,0.773242
210,0.210000,17.261812,14.420797,17.682226,-0.420414,-11.184858,0.776232
211,0.211000,17.233841,14.558444,17.682226,-0.448385,-12.057635,0.800122
212,0.212000,17.205325,14.694932,17.682226,-0.476901,-13.168509,0.779353
213,0.213000,17.176322,14.830192,17.682226,-0.505904,-14.177842,0.768622
214,0.214000,17.146893,14.964161,17.682226,-0.535333,-15.339705,0.769972
215,0.215000,17.117096,15.096762,17.682226,-0.565130,-16.923748,0.773242
216,0.216000,17.086989,15.227895,17.682226,-0.595237,-19.066458,0.786182
217,0.217000,17.056630,15.357421,17.682226,-0.625596,-21.104349,0.784622
218,0.218000,17.026075,15.485198,17.682226,-0.656151,-22.896580,0.781942
219,0.219000,16.995384,15.611099,17.682226,-0.686842,-24.766335,0.865661
220,0.220000,16.964612,15.735000,17.682226,-0.717614,-26.478024,0.773813
221,0.221000,16.933813,15.856784,17.682226,-0.748413,-28.448612,0.771502
222,0.222000,16.903043,15.976326,17.682226,-0.779183,-30.092339,0.780532
223,0.223000,16.872355,16.093515,17.682226,-0.809871,-31.411741,0.955441
224,0.224000,16.841802,16.208263,17.682226,-0.840424,-32.506859,0.778772
225,0.225000,16.811438,16.320501,17.682226,-0.870788,-33.506077,0.773492
226,0.226000,16.781314,16.430174,17.682226,-0.900912,-34.489208,0.773262
227,0.227000,16.751476,16.537222,17.682226,-0.930750,-35.465244,0.787432
228,0.228000,16.721978,16.641590,17.682226,-0.960248,-36.582844,0.803722
229,0.229000,16.692866,16.743213,17.682226,-0.989360,-37.700764,0.770433
230,0.230000,16.664186,16.842026,17.682226,-1.018040,-39.592472,0.772122
231,0.231000,16.635986,16.937913,17.682226,-1.046240,-41.339138,0.772532
232,0.232000,16.608308,17.030759,17.682226,-1.073917,-42.753845,0.769602
233,0.233000,16.581196,17.120467,17.682226,-1.101030,-43.893684,0.772752
234,0.234000,16.554691,17.206964,17.682226,-1.127534,-44.759235,0.797412
235,0.235000,16.528836,17.290197,17.682226,-1.153390,-45.559879,0.775633
236,0.236000,16.503668,17.370122,17.682226,-1.178558,-46.227962,0.781472
237,0.237000,16.479225,17.446706,17.682226,-1.203001,-46.747009,0.762493
238,0.238000,16.455543,17.519922,17.682226,-1.226683,-47.143387,0.873871
239,0.239000,16.432657,17.589757,17.682226,-1.249569,-47.437702,0.780392
240,0.240000,16.410598,17.656203,17.682226,-1.271628,-47.629848,0.783872
241,0.241000,16.389401,17.719256,17.682226,-1.292825,-47.801205,0.780532
242,0.242000,16.369095,17.778916,17.682226,-1.313131,-47.906101,0.782632
243,0.243000,16.349709,17.835190,17.682226,-1.332517,-48.094715,0.770473
244,0.244000,16.331269,17.888074,17.682226,-1.350957,-48.342838,0.772472
245,0.245000,16.313799,17.937566,17.682226,-1.368427,-48.942295,0.767593
246,0.246000,16.297327,17.983634,17.682226,-1.384899,-49.622005,0.777212
247,0.247000,16.281873,18.026240,17.682226,-1.400353,-50.492302,0.777132
248,0.248000,16.267456,18.065336,17.682226,-1.414770,-51.521633,0.798912
249,0.249000,16.254098,18.100858,17.682226,-1.428128,-52.630566,0.789002
250,0.250000,16.241816,18.132737,17.682226,-1.440410,-53.485382,0.773962
251,0.251000,16.230625,18.160918,17.682226,-1.451601,-54.218204,0.785122
252,0.252000,16.220540,18.185356,17.682226,-1.461686,-55.031368,0.766553
253,0.253000,16.211570,18.206009,17.682226,-1.470656,-55.870304,0.775052
254,0.254000,16.203731,18.222830,17.682226,-1.478495,-56.521561,0.777812
255,0.255000,16.197027,18.235782,17.682226,-1.485199,-57.030380,0.776663
256,0.256000,16.191467,18.244839,17.682226,-1.490759,-57.364071,0.776512
257,0.257000,16.187057,18.249991,17.682226,-1.495169,-57.471531,0.785712
258,0.258000,16.183799,18.251239,17.682226,-1.498427,-57.192680,0.772063
259,0.259000,16.181693,18.248614,17.682226,-1.500533,-56.447037,0.777492
260,0.260000,16.180742,18.242175,17.682226,-1.501484,-55.186089,0.768763
261,0.261000,16.180944,18.232020,17.682226,-1.501282,-53.777699,0.976460
262,0.262000,16.182293,18.218263,17.682226,-1.499933,-52.661610,0.776062
263,0.263000,16.184784,18.200999,17.682226,-1.497442,-51.700436,0.784413
264,0.264000,16.188411,18.180314,17.682226,-1.493815,-50.631889,0.782192
265,0.265000,16.193164,18.156289,17.682226,-1.489061,-49.512573,0.781952
266,0.266000,16.199033,18.129007,17.682226,-1.483193,-48.229969,0.774893
267,0.267000,16.206007,18.098567,17.682226,-1.476219,-46.890499,0.771892
268,0.268000,16.214073,18.065067,17.682226,-1.468153,-45.393036,0.775482
269,0.269000,16.223214,18.028616,17.682226,-1.459012,-43.451893,0.788222
270,0.270000,16.233413,17.989351,17.682226,-1.448813,-41.234009,0.786522
271,0.271000,16.244656,17.947430,17.682226,-1.437570,-38.926247,0.782802
272,0.272000,16.256921,17.903022,17.682226,-1.425305,-37.182533,0.775952
273,0.273000,16.270188,17.856264,17.682226,-1.412037,-35.248936,0.767832
274,0.274000,16.284438,17.807292,17.682226,-1.397788,-33.813908,0.770172
275,0.275000,16.299645,17.756214,17.682226,-1.382581,-32.251240,0.782783
276,0.276000,16.315787,17.703138,17.682226,-1.366439,-30.610798,0.805072
277,0.277000,16.332838,17.648176,17.682226,-1.349388,-29.122528,0.791072
278,0.278000,16.350774,17.591436,17.682226,-1.331451,-27.914631,0.774992
279,0.279000,16.369566,17.533002,17.682226,-1.312660,-26.890329,0.784293
280,0.280000,16.389189,17.472951,17.682226,-1.293037,-25.793186,0.798172
281,0.281000,16.409613,17.411353,17.682226,-1.272613,-24.604641,0.888381
282,0.282000,16.430809,17.348288,17.682226,-1.251417,-23.415140,0.777412
283,0.283000,16.452748,17.283842,17.682226,-1.229478,-22.169464,0.760192
284,0.284000,16.475396,17.218098,17.682226,-1.206830,-20.965889,0.766072
285,0.285000,16.498723,17.151141,17.682226,-1.183503,-19.905849,0.773813
286,0.286000,16.522699,17.083049,17.682226,-1.159527,-18.735210,0.783962
287,0.287000,16.547288,17.013900,17.682226,-1.134938,-17.483063,0.791162
288,0.288000,16.572459,16.943783,17.682226,-1.109767,-16.769560,0.791272
289,0.289000,16.598174,16.872753,17.682226,-1.084052,-16.074593,0.774392
290,0.290000,16.624402,16.800858,17.682226,-1.057824,-15.273313,0.760962
291,0.291000,16.651108,16.728149,17.682226,-1.031118,-14.261554,0.765143
292,0.292000,16.678256,16.654692,17.682226,-1.003970,-13.040963,0.780702
293,0.293000,16.705808,16.580571,17.682226,-0.976418,-11.374969,0.774502
294,0.294000,16.733731,16.505897,17.682226,-0.948495,-9.659643,0.781772
295,0.295000,16.761984,16.430787,17.682226,-0.920242,-8.234390,0.873661
296,0.296000,16.790536,16.355351,17.682226,-0.891690,-6.510197,0.780792
297,0.297000,16.819344,16.279705,17.682226,-0.862882,-4.721503,0.773252
298,0.298000,16.848374,16.203972,17.682226,-0.833852,-2.963835,0.777202
299,0.299000,16.877589,16.128274,17.682226,-0.804637,-1.109519,0.773922
300,0.300000,16.906950,16.052737,17.682226,-0.775276,1.122076,0.956830
301,0.301000,16.936421,15.977511,17.682226,-0.745805,3.549690,0.773343
302,0.302000,16.965963,15.902760,17.682226,-0.716263,5.749770,0.775732
303,0.303000,16.995539,15.828637,17.682226,-0.686687,7.913713,0.776402
304,0.304000,17.025112,15.755291,17.682226,-0.657114,9.760079,0.792272
305,0.305000,17.054648,15.682850,17.682226,-0.627578,11.335901,0.776642
306,0.306000,17.084106,15.611420,17.682226,-0.598120,12.886774,0.764352
307,0.307000,17.113454,15.541100,17.682226,-0.568772,14.212844,0.766963
308,0.308000,17.142655,15.471975,17.682226,-0.539571,15.493064,0.770952
309,0.309000,17.171673,15.404126,17.682226,-0.510553,16.521832,0.774842
310,0.310000,17.200474,15.337617,17.682226,-0.481752,17.374243,0.779572
311,0.311000,17.229026,15.272499,17.682226,-0.453200,18.517265,0.775602
312,0.312000,17.257293,15.208839,17.682226,-0.424933,19.774042,0.775812
313,0.313000,17.285243,15.146711,17.682226,-0.396983,20.998133,0.780242
314,0.314000,17.312846,15.086197,17.682226,-0.369380,22.505697,0.908751
315,0.315000,17.340068,15.027391,17.682226,-0.342158,24.001278,0.774102
316,0.316000,17.366878,14.970390,17.682226,-0.315348,25.480150,0.773282
317,0.317000,17.393247,14.915294,17.682226,-0.288978,26.698416,0.780502
318,0.318000,17.419149,14.862181,17.682226,-0.263077,27.779528,0.776112
319,0.319000,17.444552,14.811123,17.682226,-0.237674,28.879860,0.997200
320,0.320000,17.469430,14.762187,17.682226,-0.212796,29.936329,0.775143
321,0.321000,17.493757,14.715436,17.682226,-0.188469,31.186211,0.788482
322,0.322000,17.517507,14.670946,17.682226,-0.164719,32.499493,0.769503
323,0.323000,17.540657,14.628798,17.682226,-0.141569,33.669491,0.766532
324,0.324000,17.563183,14.589067,17.682226,-0.119043,34.717587,0.765902
325,0.325000,17.585063,14.551822,17.682226,-0.097163,35.691956,0.777612
326,0.326000,17.606276,14.517120,17.682226,-0.075950,36.569981,0.784922
327,0.327000,17.626802,14.485011,17.682226,-0.055424,37.361641,0.781642
328,0.328000,17.646624,14.455544,17.682226,-0.035602,38.209972,0.775752
329,0.329000,17.665723,14.428766,17.682226,-0.016503,39.016941,0.773372
330,0.330000,17.684082,14.404724,17.682226,0.001856,39.728973,0.763043
331,0.331000,17.701687,14.383456,17.682226,0.019461,40.435696,0.766302
332,0.332000,17.718525,14.365005,17.682226,0.036299,41.024708,0.772302
333,0.333000,17.734581,14.349399,17.682226,0.052355,41.509159,0.928410
334,0.334000,17.749848,14.336668,17.682226,0.067622,41.855103,0.778983
335,0.335000,17.764313,14.326824,17.682226,0.082087,42.091148,0.782772
336,0.336000,17.777968,14.319873,17.682226,0.095742,42.300491,0.774002
337,0.337000,17.790807,14.315823,17.682226,0.108581,42.325836,0.778143
338,0.338000,17.802823,14.314664,17.682226,0.120597,42.580547,0.995900
339,0.339000,17.814013,14.316403,17.682226,0.131787,42.851357,0.764452
340,0.340000,17.824371,14.321047,17.682226,0.142145,42.880810,0.776293
341,0.341000,17.833897,14.328595,17.682226,0.151671,42.499615,0.775962
342,0.342000,17.842592,14.339014,17.682226,0.160366,41.736393,0.770142
343,0.343000,17.850454,14.352247,17.682226,0.168228,40.282284,0.782062
344,0.344000,17.857487,14.368191,17.682226,0.175261,38.686417,0.778772
345,0.345000,17.863694,14.386721,17.682226,0.181468,37.180099,0.771403
346,0.346000,17.869079,14.407721,17.682226,0.186853,35.801640,0.771972
347,0.347000,17.873647,14.431078,17.682226,0.191421,34.382545,0.763512
348,0.348000,17.877409,14.456690,17.682226,0.195183,33.412769,0.771852
349,0.349000,17.880368,14.484477,17.682226,0.198142,32.379604,0.784642
350,0.350000,17.882537,14.514362,17.682226,0.200311,31.126610,0.784552
351,0.351000,17.883923,14.546262,17.682226,0.201697,29.599939,0.773033
352,0.352000,17.884540,14.580072,17.682226,0.202314,28.067204,0.922691
353,0.353000,17.884396,14.615681,17.682226,0.202170,26.622173,0.776562
354,0.354000,17.883508,14.652982,17.682226,0.201282,24.953268,0.783452
355,0.355000,17.881889,14.691862,17.682226,0.199664,23.207508,0.766083
356,0.356000,17.879554,14.732194,17.682226,0.197328,21.457951,0.779572
357,0.357000,17.876518,14.773856,17.682226,0.194292,19.869253,0.798502
358,0.358000,17.872795,14.816734,17.682226,0.190569,18.674782,0.778362
359,0.359000,17.868403,14.860738,17.682226,0.186177,17.529083,0.777232
