time_from_target_start_s,wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,atomic_safe_applied_error_raw,atomic_applied_pdo_error_raw,atomic_chain_error_raw
7.723000000000001,20.2790709,20.256,0,1,0,16.7319316864014,20261,16.7319316864014,4279,0,4,10,14,0,16.7319316864014,16.7319316864014,16,0,1.04646251873574,0,1.02570392372367,1.11413100967184e-11,1.0471975511966,0,0.73193359375,0.73193359375
7.7490000000000006,20.3063206,20.282,0,1,0,16.73193359375,20287,16.73193359375,4279,0,4,10,12,0,16.73193359375,16.73193359375,16,0,1.04646251873574,0,1.02570392372367,0,1.0471975511966,0,0.73193359375,0.73193359375
7.7780000000000005,20.3350925,20.311,0,1,0,16.73193359375,20315,16.73193359375,4279,0,4,10,21,0,16.73193359375,16.73193359375,16,0,1.04646251873574,0,1.02570392372367,0,1.0471975511966,0,0.73193359375,0.73193359375
7.814000000000002,20.3697389,20.347,0,1,0,16.73193359375,20352,16.73193359375,4279,0,4,10,17,0,16.73193359375,16.73193359375,16,0,1.04646251873574,0,1.02570392372367,0,1.0471975511966,0,0.73193359375,0.73193359375
7.846000000000002,20.4015217,20.379,0,1,0,16.73193359375,20383,16.73193359375,4279,0,4,10,22,0,16.73193359375,16.73193359375,16,0,1.04646251873574,0,1.02570392372367,0,1.0471975511966,0,0.73193359375,0.73193359375
7.875000000000002,20.4331513,20.408,0,1,0,16.73193359375,20413,16.73193359375,4279,0,4,10,17,0,16.73193359375,16.73193359375,16,0,1.04646251873574,0,1.02570392372367,0,1.0471975511966,0,0.73193359375,0.73193359375
7.909000000000001,20.464599,20.442,0,1,0,16.73193359375,20447,16.73193359375,4279,0,4,10,19,0,16.73193359375,16.73193359375,16,0,1.04646251873574,0,1.02570392372367,0,1.0471975511966,0,0.73193359375,0.73193359375
7.9350000000000005,20.4918441,20.468,0,1,0,16.73193359375,20473,16.73193359375,4279,0,4,10,10,0,16.73193359375,16.73193359375,16,0,1.04646251873574,0,1.02571159362761,-0.00130043353965448,1.0471975511966,0,0.731657028198242,0.703262329101563
7.9620000000000015,20.518473,20.495,0,1,0,16.7036437988281,20500,16.7261486053467,4279,0,4,10,17,0,16.7176513671875,16.7160758972168,16,0,1.04646251873574,0,1.02571159362761,3.64139373232319e-05,1.0471975511966,0,0.720455169677734,0.722005844116211
7.99,20.5473048,20.523,0,1,0,16.7241973876953,20530,16.724193572998,4279,0,4,10,15,0,16.7241973876953,16.724193572998,16,0,1.04646251873574,0,1.02571159362761,7.50333128962666e-12,1.0471975511966,0,0.724197387695313,0.724197387695313
8.032000000000002,20.5886428,20.565,0,1,0,16.7241973876953,20570,16.7241973876953,4279,0,4,10,12,0,16.7241973876953,16.7241973876953,16,0,1.04646251873574,0,1.02571159362761,0,1.0471975511966,0,0.724197387695313,0.724197387695313
8.064000000000002,20.6198596,20.597,0,1,0,16.7241973876953,20602,16.7241973876953,4279,0,4,10,24,0,16.7241973876953,16.7241973876953,16,0,1.04646251873574,0,1.02571159362761,0,1.0471975511966,0,0.724197387695313,0.724197387695313
8.096000000000002,20.6525862,20.629,0,1,0,16.7241973876953,20634,16.7241973876953,4279,0,4,10,8,0,16.7241973876953,16.7241973876953,16,0,1.04646251873574,0,1.02571159362761,0,1.0471975511966,0,0.724197387695313,0.724197387695313
8.123,20.678807,20.656,0,1,0,16.7241973876953,20661,16.7241973876953,4279,0,4,10,12,0,16.7241973876953,16.7241973876953,16,0,1.04646251873574,0,1.02571159362761,0,1.0471975511966,0,0.724197387695313,0.724197387695313
8.149,20.7041551,20.682,0,1,0,16.7241973876953,20687,16.7241973876953,4279,0,4,10,14,0,16.7241973876953,16.7241973876953,16,0,1.04646251873574,0,1.02571926353155,-0.00130043353988185,1.0471975511966,0,0.693531036376953,0.686683654785156
8.174999999999999,20.7316269,20.708,0,1,0,16.7140007019043,20712,16.7149791717529,4279,0,4,10,10,0,16.7162437438965,16.7162818908691,16,0,1.04646251873574,0,1.02571926353155,7.97808752395213e-09,1.0471975511966,0,0.716342926025391,0.716344833374023
8.203000000000001,20.7593607,20.736,0,1,0,16.7163467407227,20741,16.7163467407227,4279,0,4,10,14,0,16.7163467407227,16.7163467407227,16,0,1.04646251873574,0,1.02571926353155,0,1.0471975511966,0,0.716346740722656,0.716346740722656
8.235000000000001,20.789726,20.768,0,1,0,16.7163467407227,20773,16.7163467407227,4279,0,4,10,19,0,16.7163467407227,16.7163467407227,16,0,1.04646251873574,0,1.02571926353155,0,1.0471975511966,0,0.716346740722656,0.716346740722656
8.267000000000001,20.8216348,20.8,0,1,0,16.7163467407227,20805,16.7152881622314,4279,0,4,10,10,0,16.7141494750977,16.7187767028809,16,0,1.04646251873574,0,1.02572693343549,0.000327798038597393,1.0471975511966,0,0.687463760375977,0.688823699951172
8.299000000000001,20.8547521,20.832,0,1,0,16.7086296081543,20837,16.7086334228516,4279,0,4,10,19,0,16.7086372375488,16.7086353302002,16,0,1.04646251873574,0,1.02572693343549,7.95807864051312e-12,1.0471975511966,0,0.708635330200195,0.708635330200195
8.325000000000001,20.882069,20.858,0,1,0,16.7086353302002,20863,16.7086353302002,4279,0,4,10,17,0,16.7086353302002,16.7086353302002,16,0,1.04646251873574,0,1.02572693343549,0,1.0471975511966,0,0.708635330200195,0.708635330200195
8.352000000000002,20.9078983,20.885,0,1,0,16.7086353302002,20890,16.7086353302002,4279,0,4,10,24,0,16.6782875061035,16.7000064849854,16,0,1.04646251873574,0,1.02573460333943,0.00100121224386385,1.0471975511966,0,0.678165435791016,0.677078247070313
8.378000000000002,20.9358625,20.911,0,1,0,16.7005710601807,20916,16.7007656097412,4279,0,4,10,14,0,16.700855255127,16.7008590698242,16,0,1.04646251873574,0,1.02573460333943,3.53111317963339e-10,1.0471975511966,0,0.70086669921875,0.70086669921875
8.407000000000002,20.9626899,20.94,0,1,0,16.7008666992188,20944,16.7008666992188,4279,0,4,10,17,0,16.7008666992188,16.6997852325439,16,0,1.04646251873574,0,1.02574227324337,0.000987391456192199,1.0471975511966,0,0.667865753173828,0.676803588867188
8.438,20.9945919,20.971,0,1,0,16.6930141448975,20976,16.6930198669434,4279,0,4,10,17,0,16.6930179595947,16.6930179595947,16,0,1.04646251873574,0,1.02574227324337,4.16093826061115e-11,1.0471975511966,0,0.693025588989258,0.693025588989258
8.469,21.0229183,21.002,0,1,0,16.6535682678223,21006,16.6534061431885,4279,0,4,10,19,0,16.6679534912109,16.6750907897949,16,0,1.04646251873574,0,1.02574994314731,1.42134786074166e-06,1.0471975511966,0,0.685028076171875,0.685134887695313
8.502,21.0559336,21.035,0,1,0,16.6852645874023,21039,16.6538200378418,4279,0,4,10,17,0,16.645320892334,16.6480808258057,16,0,1.04646251873574,0,1.02575761305125,1.56657008574257e-05,1.0471975511966,0,0.675804138183594,0.676471710205078
