step,time_s,angle_q_deg,angle_th_deg,target_deg,error_q_deg,action_A,inference_ms
52,0.052000,-0.813770,6.499798,17.682226,-18.495996,-38.652973,0.796842
53,0.053000,-0.662480,6.504521,17.682226,-18.344706,-36.608528,0.797272
54,0.054000,-0.508600,6.507179,17.682226,-18.190826,-34.980965,1.882931
55,0.055000,-0.352182,6.507876,17.682226,-18.034408,-33.604240,0.895911
56,0.056000,-0.193279,6.506699,17.682226,-17.875505,-32.353455,1.033620
57,0.057000,-0.031944,6.503723,17.682226,-17.714170,-31.200052,0.956960
58,0.058000,0.131766,6.499022,17.682226,-17.550460,-30.103228,0.794322
59,0.059000,0.297794,6.492666,17.682226,-17.384431,-29.177538,0.784582
60,0.060000,0.466083,6.484719,17.682226,-17.216143,-28.437418,0.782742
61,0.061000,0.636572,6.475234,17.682226,-17.045654,-27.731466,0.811502
62,0.062000,0.809199,6.464257,17.682226,-16.873027,-27.056963,0.807012
63,0.063000,0.983903,6.451838,17.682226,-16.698323,-26.429861,0.800482
64,0.064000,1.160620,6.438021,17.682226,-16.521606,-25.694567,0.797502
65,0.065000,1.339286,6.422858,17.682226,-16.342940,-24.825891,0.798352
66,0.066000,1.519833,6.406411,17.682226,-16.162393,-24.069315,0.788642
67,0.067000,1.702195,6.388738,17.682226,-15.980031,-23.433699,0.782342
68,0.068000,1.886304,6.369889,17.682226,-15.795922,-22.842262,0.779753
69,0.069000,2.072091,6.349909,17.682226,-15.610135,-22.276766,0.788802
70,0.070000,2.259486,6.328840,17.682226,-15.422740,-21.684307,0.796302
71,0.071000,2.448417,6.306726,17.682226,-15.233809,-21.222601,0.965241
72,0.072000,2.638812,6.283604,17.682226,-15.043414,-20.783991,0.793712
73,0.073000,2.830600,6.259507,17.682226,-14.851626,-20.316614,0.791292
74,0.074000,3.023705,6.234470,17.682226,-14.658521,-19.795158,0.819402
75,0.075000,3.218054,6.208531,17.682226,-14.464172,-19.223127,0.874902
76,0.076000,3.413571,6.181731,17.682226,-14.268655,-18.616377,0.791672
77,0.077000,3.610181,6.154117,17.682226,-14.072045,-17.977041,0.788672
78,0.078000,3.807807,6.125734,17.682226,-13.874419,-17.307606,0.778293
79,0.079000,4.006371,6.096632,17.682226,-13.675855,-16.563885,0.783132
80,0.080000,4.205796,6.066865,17.682226,-13.476430,-15.747224,0.783432
81,0.081000,4.406003,6.036491,17.682226,-13.276222,-14.907146,0.794422
82,0.082000,4.606915,6.005571,17.682226,-13.075311,-14.104599,0.812341
83,0.083000,4.808451,5.974164,17.682226,-12.873775,-13.200870,0.794202
84,0.084000,5.010532,5.942332,17.682226,-12.671694,-12.089990,0.807242
85,0.085000,5.213077,5.910152,17.682226,-12.469149,-10.958886,0.789302
86,0.086000,5.416007,5.877704,17.682226,-12.266218,-9.818801,0.782172
87,0.087000,5.619242,5.845068,17.682226,-12.062984,-8.684890,0.793432
88,0.088000,5.822700,5.812325,17.682226,-11.859526,-7.552326,0.801702
89,0.089000,6.026300,5.779552,17.682226,-11.655926,-6.500803,0.982060
90,0.090000,6.229962,5.746822,17.682226,-11.452264,-5.530228,0.798512
91,0.091000,6.433605,5.714203,17.682226,-11.248621,-4.569971,0.797182
92,0.092000,6.637149,5.681758,17.682226,-11.045077,-3.540772,0.794192
93,0.093000,6.840512,5.649556,17.682226,-10.841714,-2.424552,0.952721
94,0.094000,7.043613,5.617668,17.682226,-10.638613,-1.245072,0.808122
95,0.095000,7.246374,5.586174,17.682226,-10.435852,0.056896,0.797712
96,0.096000,7.448712,5.555161,17.682226,-10.233514,1.241904,0.787032
97,0.097000,7.650550,5.524707,17.682226,-10.031676,2.305718,0.783412
98,0.098000,7.851806,5.494887,17.682226,-9.830420,3.333297,0.788392
99,0.099000,8.052403,5.465767,17.682226,-9.629823,4.300150,0.787482
100,0.100000,8.252261,5.437409,17.682226,-9.429965,5.238198,0.802662
101,0.101000,8.451304,5.409874,17.682226,-9.230922,6.133296,0.797372
102,0.102000,8.649452,5.383217,17.682226,-9.032774,6.891548,0.789422
103,0.103000,8.846630,5.357487,17.682226,-8.835596,7.585828,0.791012
104,0.104000,9.042762,5.332725,17.682226,-8.639464,8.284436,0.782772
105,0.105000,9.237770,5.308974,17.682226,-8.444456,9.262773,0.784802
106,0.106000,9.431583,5.286289,17.682226,-8.250643,10.530297,0.791932
107,0.107000,9.624124,5.264750,17.682226,-8.058102,11.863975,0.789602
108,0.108000,9.815322,5.244443,17.682226,-7.866903,13.143041,0.799731
109,0.109000,10.005104,5.225455,17.682226,-7.677122,14.452085,0.793272
110,0.110000,10.193399,5.207870,17.682226,-7.488827,15.547734,0.790712
111,0.111000,10.380136,5.191761,17.682226,-7.302090,16.549902,0.788252
112,0.112000,10.565247,5.177191,17.682226,-7.116979,17.566801,0.904981
113,0.113000,10.748664,5.164221,17.682226,-6.933562,18.571718,0.785772
114,0.114000,10.930320,5.152912,17.682226,-6.751906,19.646494,0.786392
115,0.115000,11.110148,5.143328,17.682226,-6.572078,21.536459,0.787482
116,0.116000,11.288085,5.135581,17.682226,-6.394141,23.357019,0.791513
117,0.117000,11.464068,5.129791,17.682226,-6.218158,25.298199,0.788662
118,0.118000,11.638034,5.126086,17.682226,-6.044192,27.255575,0.794662
119,0.119000,11.809924,5.124594,17.682226,-5.872302,28.989319,0.785582
120,0.120000,11.979678,5.125430,17.682226,-5.702548,30.601379,0.794072
121,0.121000,12.147240,5.128698,17.682226,-5.534986,32.279747,0.775752
122,0.122000,12.312553,5.134500,17.682226,-5.369673,33.895786,0.780112
123,0.123000,12.475564,5.142938,17.682226,-5.206662,35.332314,0.796392
124,0.124000,12.636221,5.154098,17.682226,-5.046005,36.992943,0.779452
125,0.125000,12.794473,5.168080,17.682226,-4.887753,38.513653,0.785752
126,0.126000,12.950273,5.184975,17.682226,-4.731953,39.806618,0.795292
127,0.127000,13.103571,5.204863,17.682226,-4.578655,41.197983,0.790362
128,0.128000,13.254325,5.227825,17.682226,-4.427901,42.734783,0.781552
129,0.129000,13.402492,5.253948,17.682226,-4.279734,43.981632,0.773373
130,0.130000,13.548030,5.283308,17.682226,-4.134196,45.349899,0.778902
131,0.131000,13.690902,5.315985,17.682226,-3.991324,46.956585,0.850612
132,0.132000,13.831070,5.352071,17.682226,-3.851156,48.364441,0.790382
133,0.133000,13.968499,5.391651,17.682226,-3.713727,49.489391,0.783512
134,0.134000,14.103159,5.434793,17.682226,-3.579067,50.434628,0.789142
135,0.135000,14.235019,5.481547,17.682226,-3.447207,51.105209,0.786182
136,0.136000,14.364050,5.531947,17.682226,-3.318176,51.383232,0.779012
137,0.137000,14.490229,5.585998,17.682226,-3.191997,51.322994,0.771552
138,0.138000,14.613531,5.643679,17.682226,-3.068695,51.100742,0.783722
139,0.139000,14.733936,5.704958,17.682226,-2.948290,50.734325,0.774672
140,0.140000,14.851425,5.769789,17.682226,-2.830801,50.433754,0.784912
141,0.141000,14.965981,5.838134,17.682226,-2.716245,50.140533,0.785852
142,0.142000,15.077593,5.909953,17.682226,-2.604633,49.686867,0.780013
143,0.143000,15.186244,5.985202,17.682226,-2.495982,48.979309,0.784722
144,0.144000,15.291930,6.063820,17.682226,-2.390296,48.437984,0.773012
145,0.145000,15.394640,6.145752,17.682226,-2.287586,48.108410,0.772522
146,0.146000,15.494371,6.230960,17.682226,-2.187855,48.189491,0.890441
147,0.147000,15.591119,6.319432,17.682226,-2.091107,48.422947,0.782782
148,0.148000,15.684884,6.411172,17.682226,-1.997342,48.425350,0.781532
149,0.149000,15.775667,6.506175,17.682226,-1.906559,47.796844,0.790312
150,0.150000,15.863473,6.604396,17.682226,-1.818753,46.822937,0.854012
151,0.151000,15.948306,6.705760,17.682226,-1.733920,45.445084,0.790812
152,0.152000,16.030174,6.810160,17.682226,-1.652052,43.727253,0.778842
153,0.153000,16.109090,6.917466,17.682226,-1.573136,42.417007,0.771672
154,0.154000,16.185062,7.027563,17.682226,-1.497164,41.443169,0.774852
155,0.155000,16.258109,7.140366,17.682226,-1.424117,40.442997,0.787253
156,0.156000,16.328243,7.255797,17.682226,-1.353983,39.358231,0.781872
157,0.157000,16.395485,7.373771,17.682226,-1.286741,38.034748,0.789552
158,0.158000,16.459854,7.494193,17.682226,-1.222372,36.376606,0.799792
159,0.159000,16.521372,7.616943,17.682226,-1.160854,34.439293,0.777692
160,0.160000,16.580062,7.741880,17.682226,-1.102164,32.871872,0.788072
161,0.161000,16.635952,7.868880,17.682226,-1.046274,31.546717,0.776292
162,0.162000,16.689067,7.997838,17.682226,-0.993159,30.596085,0.774552
163,0.163000,16.739434,8.128678,17.682226,-0.942792,29.885008,0.779872
164,0.164000,16.787089,8.261344,17.682226,-0.895137,29.061968,0.782132
165,0.165000,16.832059,8.395778,17.682226,-0.850167,28.110498,0.932680
166,0.166000,16.874380,8.531912,17.682226,-0.807846,26.974899,0.786282
167,0.167000,16.914086,8.669667,17.682226,-0.768140,25.674923,0.779322
168,0.168000,16.951215,8.808948,17.682226,-0.731011,24.271101,0.774133
169,0.169000,16.985803,8.949652,17.682226,-0.696423,22.891361,0.909201
170,0.170000,17.017893,9.091677,17.682226,-0.664333,21.764454,0.771982
171,0.171000,17.047520,9.234934,17.682226,-0.634706,20.873240,0.777023
172,0.172000,17.074732,9.379353,17.682226,-0.607494,19.916937,0.781042
173,0.173000,17.099570,9.524866,17.682226,-0.582656,18.947874,0.783762
174,0.174000,17.122077,9.671404,17.682226,-0.560149,18.081869,0.783273
175,0.175000,17.142299,9.818900,17.682226,-0.539926,17.137701,0.780422
176,0.176000,17.160285,9.967288,17.682226,-0.521941,16.093647,0.774942
177,0.177000,17.176080,10.116495,17.682226,-0.506146,14.996940,0.770933
178,0.178000,17.189735,10.266439,17.682226,-0.492491,13.923736,0.775902
179,0.179000,17.201300,10.417044,17.682226,-0.480926,12.890561,0.780703
180,0.180000,17.210825,10.568232,17.682226,-0.471401,11.920360,0.788112
181,0.181000,17.218360,10.719933,17.682226,-0.463865,10.932750,0.778632
182,0.182000,17.223961,10.872076,17.682226,-0.458265,9.933713,0.787382
183,0.183000,17.227680,11.024588,17.682226,-0.454546,9.078036,0.776862
184,0.184000,17.229571,11.177407,17.682226,-0.452655,8.248940,0.945741
185,0.185000,17.229688,11.330474,17.682226,-0.452538,7.376024,0.771172
186,0.186000,17.228087,11.483726,17.682226,-0.454139,6.436185,0.767862
187,0.187000,17.224825,11.637100,17.682226,-0.457401,5.460195,0.777482
188,0.188000,17.219960,11.790525,17.682226,-0.462265,4.689612,0.777233
189,0.189000,17.213547,11.943946,17.682226,-0.468679,3.984149,0.862231
190,0.190000,17.205646,12.097309,17.682226,-0.476580,3.261360,0.781153
191,0.191000,17.196313,12.250567,17.682226,-0.485913,2.474279,0.770962
192,0.192000,17.185610,12.403665,17.682226,-0.496616,1.515190,0.771602
193,0.193000,17.173594,12.556538,17.682226,-0.508632,0.400790,0.764222
194,0.194000,17.160324,12.709111,17.682226,-0.521902,-0.704434,0.790012
195,0.195000,17.145863,12.861304,17.682226,-0.536363,-1.539935,0.773432
196,0.196000,17.130270,13.013056,17.682226,-0.551956,-2.414472,0.788972
197,0.197000,17.113602,13.164304,17.682226,-0.568623,-3.569062,0.775633
198,0.198000,17.095926,13.314977,17.682226,-0.586300,-4.844873,0.774192
199,0.199000,17.077298,13.464984,17.682226,-0.604928,-5.975185,0.779962
200,0.200000,17.057781,13.614246,17.682226,-0.624445,-7.152550,0.764372
201,0.201000,17.037436,13.762683,17.682226,-0.644790,-8.359132,0.773502
202,0.202000,17.016320,13.910213,17.682226,-0.665906,-9.592673,0.774442
203,0.203000,16.994499,14.056752,17.682226,-0.687727,-10.810785,0.778872
204,0.204000,16.972033,14.202218,17.682226,-0.710193,-12.050527,0.867492
205,0.205000,16.948980,14.346527,17.682226,-0.733246,-13.736321,0.777732
206,0.206000,16.925400,14.489572,17.682226,-0.756826,-15.434801,0.765763
207,0.207000,16.901356,14.631235,17.682226,-0.780870,-17.170492,0.762672
208,0.208000,16.876906,14.771399,17.682226,-0.805320,-18.763922,0.971741
209,0.209000,16.852109,14.909955,17.682226,-0.830117,-20.279188,0.767962
210,0.210000,16.827025,15.046801,17.682226,-0.855201,-22.046997,0.773883
211,0.211000,16.801710,15.181820,17.682226,-0.880516,-23.940208,0.772762
212,0.212000,16.776224,15.314891,17.682226,-0.906002,-25.920210,0.773713
213,0.213000,16.750624,15.445880,17.682226,-0.931602,-27.774748,0.783702
214,0.214000,16.724965,15.574665,17.682226,-0.957261,-29.532686,0.785432
215,0.215000,16.699302,15.701128,17.682226,-0.982924,-31.161266,0.770973
216,0.216000,16.673692,15.825162,17.682226,-1.008534,-32.765945,0.766152
217,0.217000,16.648187,15.946665,17.682226,-1.034039,-34.323792,0.775013
218,0.218000,16.622840,16.065537,17.682226,-1.059386,-35.810333,0.775992
219,0.219000,16.597705,16.181685,17.682226,-1.084521,-37.274368,0.781752
220,0.220000,16.572829,16.295016,17.682226,-1.109397,-38.675117,0.795082
221,0.221000,16.548264,16.405445,17.682226,-1.133962,-40.194477,0.781072
222,0.222000,16.524058,16.512877,17.682226,-1.158168,-41.981743,0.783202
223,0.223000,16.500258,16.617203,17.682226,-1.181968,-43.784134,0.869491
224,0.224000,16.476911,16.718307,17.682226,-1.205315,-45.495193,0.767672
225,0.225000,16.454062,16.816076,17.682226,-1.228164,-47.248089,0.778022
226,0.226000,16.431753,16.910401,17.682226,-1.250473,-49.038872,0.769872
227,0.227000,16.410025,17.001169,17.682226,-1.272201,-50.795853,0.788812
228,0.228000,16.388921,17.088266,17.682226,-1.293305,-52.258904,0.779062
229,0.229000,16.368478,17.171601,17.682226,-1.313748,-53.867359,0.773853
230,0.230000,16.348734,17.251075,17.682226,-1.333492,-55.666557,0.769212
231,0.231000,16.329724,17.326580,17.682226,-1.352502,-57.463890,0.768952
232,0.232000,16.311482,17.398003,17.682226,-1.370744,-59.112526,0.771312
233,0.233000,16.294040,17.465241,17.682226,-1.388186,-60.649925,0.789632
234,0.234000,16.277430,17.528200,17.682226,-1.404796,-61.934696,0.784693
235,0.235000,16.261678,17.586798,17.682226,-1.420548,-62.735428,0.785062
236,0.236000,16.246812,17.640994,17.682226,-1.435414,-63.025177,0.780352
237,0.237000,16.232858,17.690774,17.682226,-1.449368,-63.074326,0.776543
238,0.238000,16.219836,17.736155,17.682226,-1.462390,-62.893112,0.760512
239,0.239000,16.207769,17.777164,17.682226,-1.474457,-62.594448,0.767532
240,0.240000,16.196675,17.813840,17.682226,-1.485551,-62.190800,0.771522
241,0.241000,16.186573,17.846229,17.682226,-1.495653,-61.697563,0.775253
242,0.242000,16.177476,17.874380,17.682226,-1.504750,-60.993137,0.786462
243,0.243000,16.169397,17.898352,17.682226,-1.512829,-60.032150,0.785802
244,0.244000,16.162350,17.918224,17.682226,-1.519876,-58.823662,0.763462
245,0.245000,16.156343,17.934093,17.682226,-1.525883,-57.848633,0.762802
246,0.246000,16.151384,17.946040,17.682226,-1.530842,-56.433292,0.917171
247,0.247000,16.147477,17.954172,17.682226,-1.534749,-54.579704,0.776862
248,0.248000,16.144631,17.958622,17.682226,-1.537595,-52.466728,0.785252
249,0.249000,16.142845,17.959544,17.682226,-1.539381,-50.888851,0.777293
250,0.250000,16.142119,17.957069,17.682226,-1.540107,-49.582443,0.779932
251,0.251000,16.142457,17.951301,17.682226,-1.539769,-47.988258,0.782582
252,0.252000,16.143852,17.942352,17.682226,-1.538374,-46.194355,0.767982
253,0.253000,16.146303,17.930346,17.682226,-1.535923,-44.389603,0.765783
254,0.254000,16.149803,17.915419,17.682226,-1.532423,-43.220406,0.794132
255,0.255000,16.154347,17.897660,17.682226,-1.527879,-42.529205,0.771562
256,0.256000,16.159927,17.877131,17.682226,-1.522299,-41.867542,0.777283
257,0.257000,16.166532,17.853874,17.682226,-1.515694,-41.143654,0.777862
258,0.258000,16.174153,17.827939,17.682226,-1.508073,-40.428055,0.771863
259,0.259000,16.182777,17.799379,17.682226,-1.499449,-39.888405,0.772942
260,0.260000,16.192391,17.768232,17.682226,-1.489835,-39.061314,0.766522
261,0.261000,16.202981,17.734557,17.682226,-1.479245,-38.232071,0.865281
262,0.262000,16.214529,17.698413,17.682226,-1.467697,-37.394688,0.773293
263,0.263000,16.227022,17.659864,17.682226,-1.455204,-36.477036,0.774682
264,0.264000,16.240438,17.618975,17.682226,-1.441788,-35.264168,0.774102
265,0.265000,16.254757,17.575836,17.682226,-1.427469,-33.985180,0.976460
266,0.266000,16.269963,17.530538,17.682226,-1.412263,-32.559967,0.786822
267,0.267000,16.286031,17.483184,17.682226,-1.396195,-31.144854,0.770343
268,0.268000,16.302939,17.433880,17.682226,-1.379287,-29.742804,0.770562
269,0.269000,16.320662,17.382729,17.682226,-1.361564,-28.369665,0.762423
270,0.270000,16.339179,17.329829,17.682226,-1.343047,-27.312649,0.773862
271,0.271000,16.358460,17.275263,17.682226,-1.323766,-26.138586,0.777312
272,0.272000,16.378481,17.219110,17.682226,-1.303745,-24.873064,0.779492
273,0.273000,16.399216,17.161458,17.682226,-1.283010,-23.420324,0.775942
274,0.274000,16.420635,17.102409,17.682226,-1.261591,-21.905863,0.774642
275,0.275000,16.442709,17.042068,17.682226,-1.239517,-20.335394,0.765552
276,0.276000,16.465411,16.980545,17.682226,-1.216815,-18.646925,0.763753
277,0.277000,16.488708,16.917959,17.682226,-1.193518,-17.308891,0.778272
278,0.278000,16.512571,16.854409,17.682226,-1.169655,-16.147295,0.772933
279,0.279000,16.536969,16.789976,17.682226,-1.145257,-14.922261,0.785752
280,0.280000,16.561868,16.724746,17.682226,-1.120358,-13.739362,0.941451
281,0.281000,16.587239,16.658799,17.682226,-1.094987,-12.452006,0.793212
282,0.282000,16.613049,16.592218,17.682226,-1.069177,-11.183778,0.786632
283,0.283000,16.639263,16.525095,17.682226,-1.042963,-9.934529,0.777882
284,0.284000,16.665848,16.457510,17.682226,-1.016378,-8.733778,0.992490
285,0.285000,16.692772,16.389549,17.682226,-0.989454,-7.428051,0.775033
286,0.286000,16.720001,16.321301,17.682226,-0.962225,-6.076193,0.769972
287,0.287000,16.747497,16.252855,17.682226,-0.934728,-4.686303,0.768513
288,0.288000,16.775233,16.184306,17.682226,-0.906993,-3.333110,0.773252
289,0.289000,16.803169,16.115748,17.682226,-0.879057,-1.913222,0.774262
290,0.290000,16.831271,16.047277,17.682226,-0.850954,-0.492307,0.772612
291,0.291000,16.859507,15.978987,17.682226,-0.822718,1.021976,0.782942
292,0.292000,16.887843,15.910982,17.682226,-0.794383,2.358103,0.764422
293,0.293000,16.916241,15.843353,17.682226,-0.765985,3.509392,0.771222
294,0.294000,16.944668,15.776181,17.682226,-0.737558,4.633462,0.781183
295,0.295000,16.973092,15.709536,17.682226,-0.709134,5.759106,0.796912
296,0.296000,17.001478,15.643495,17.682226,-0.680748,6.883346,0.771372
297,0.297000,17.029791,15.578126,17.682226,-0.652435,7.996454,0.777802
298,0.298000,17.058001,15.513506,17.682226,-0.624225,9.053029,0.794392
299,0.299000,17.086072,15.449702,17.682226,-0.596154,10.141856,0.919381
300,0.300000,17.113971,15.386784,17.682226,-0.568255,11.530862,0.762613
301,0.301000,17.141666,15.324839,17.682226,-0.540560,12.926478,0.764242
302,0.302000,17.169127,15.263960,17.682226,-0.513099,14.592368,0.768433
303,0.303000,17.196321,15.204256,17.682226,-0.485905,16.447412,0.777062
304,0.304000,17.223218,15.145851,17.682226,-0.459007,18.176054,0.869721
305,0.305000,17.249786,15.088863,17.682226,-0.432440,19.757603,0.782292
306,0.306000,17.275997,15.033398,17.682226,-0.406229,21.294674,0.783782
307,0.307000,17.301822,14.979561,17.682226,-0.380404,23.308287,0.766923
308,0.308000,17.327230,14.927476,17.682226,-0.354996,25.522833,0.763002
309,0.309000,17.352196,14.877288,17.682226,-0.330030,27.616108,0.769543
310,0.310000,17.376693,14.829140,17.682226,-0.305533,29.374666,0.780892
311,0.311000,17.400694,14.783150,17.682226,-0.281532,30.947454,0.781723
312,0.312000,17.424175,14.739425,17.682226,-0.258051,32.606415,0.780992
313,0.313000,17.447112,14.698063,17.682226,-0.235114,34.086281,0.770522
314,0.314000,17.469481,14.659164,17.682226,-0.212745,35.561733,0.775612
315,0.315000,17.491262,14.622812,17.682226,-0.190964,36.797653,0.762252
316,0.316000,17.512434,14.589089,17.682226,-0.169792,37.747349,0.770512
317,0.317000,17.532978,14.558053,17.682226,-0.149248,38.485931,0.770862
318,0.318000,17.552874,14.529742,17.682226,-0.129352,39.282181,0.781282
319,0.319000,17.572108,14.504197,17.682226,-0.110118,40.031860,0.858811
320,0.320000,17.590660,14.481459,17.682226,-0.091566,40.640297,0.773262
321,0.321000,17.608518,14.461561,17.682226,-0.073708,41.187263,0.776192
322,0.322000,17.625669,14.444528,17.682226,-0.056557,41.725479,0.762572
323,0.323000,17.642100,14.430387,17.682226,-0.040126,42.424664,0.983940
324,0.324000,17.657801,14.419173,17.682226,-0.024425,43.268364,0.774262
325,0.325000,17.672761,14.410936,17.682226,-0.009465,44.127029,0.768392
326,0.326000,17.686975,14.405724,17.682226,0.004749,44.614227,0.777793
327,0.327000,17.700432,14.403568,17.682226,0.018206,44.831367,0.785742
328,0.328000,17.713131,14.404478,17.682226,0.030905,44.871914,0.778382
329,0.329000,17.725065,14.408448,17.682226,0.042839,44.705338,0.770053
330,0.330000,17.736232,14.415454,17.682226,0.054006,44.237625,0.778162
331,0.331000,17.746633,14.425459,17.682226,0.064407,43.392857,0.762193
332,0.332000,17.756265,14.438393,17.682226,0.074039,42.161751,0.778982
333,0.333000,17.765131,14.454166,17.682226,0.082905,40.765953,0.771033
334,0.334000,17.773233,14.472667,17.682226,0.091007,38.884125,0.773702
335,0.335000,17.780576,14.493759,17.682226,0.098350,36.289623,0.791792
336,0.336000,17.787163,14.517260,17.682226,0.104937,33.544361,0.779233
337,0.337000,17.793005,14.542965,17.682226,0.110779,31.319860,0.763562
338,0.338000,17.798104,14.570706,17.682226,0.115878,29.293690,0.908401
339,0.339000,17.802471,14.600327,17.682226,0.120245,27.482761,0.767203
340,0.340000,17.806115,14.631700,17.682226,0.123889,25.612656,0.767992
341,0.341000,17.809045,14.664694,17.682226,0.126820,23.677526,0.783193
342,0.342000,17.811276,14.699178,17.682226,0.129050,21.440771,0.783602
343,0.343000,17.812814,14.735001,17.682226,0.130588,19.568068,0.783112
344,0.344000,17.813675,14.772027,17.682226,0.131449,18.491890,0.771213
345,0.345000,17.813873,14.810174,17.682226,0.131647,17.425756,0.765972
346,0.346000,17.813419,14.849369,17.682226,0.131193,16.404646,0.768653
347,0.347000,17.812329,14.889549,17.682226,0.130103,15.479775,0.778942
348,0.348000,17.810616,14.930652,17.682226,0.128390,14.594516,0.772543
349,0.349000,17.808299,14.972622,17.682226,0.126073,13.878486,0.815002
350,0.350000,17.805393,15.015408,17.682226,0.123167,13.158810,0.778692
351,0.351000,17.801913,15.058965,17.682226,0.119687,12.416474,0.772702
352,0.352000,17.797876,15.103244,17.682226,0.115650,11.696700,0.768622
353,0.353000,17.793302,15.148195,17.682226,0.111076,11.047348,0.769592
354,0.354000,17.788207,15.193773,17.682226,0.105981,10.375628,0.771962
355,0.355000,17.782609,15.239935,17.682226,0.100383,9.820464,0.771802
356,0.356000,17.776527,15.286638,17.682226,0.094301,9.093818,0.776322
357,0.357000,17.769980,15.333836,17.682226,0.087754,8.263778,0.778952
358,0.358000,17.762988,15.381473,17.682226,0.080762,7.446140,0.772683
359,0.359000,17.755570,15.429493,17.682226,0.073344,6.667170,0.765812
360,0.360000,17.747748,15.477837,17.682226,0.065522,5.892954,0.767252
